X,Y,R,G,B,A
0,0,122,112,101,255
0,1,125,114,105,255
0,2,125,114,105,255
0,3,125,114,105,255
0,4,124,114,105,255
0,5,126,118,110,255
0,6,125,117,109,255
0,7,126,119,112,255
0,8,126,118,112,255
0,9,126,119,113,255
0,10,126,119,113,255
0,11,125,118,112,255
0,12,125,118,109,255
0,13,126,118,110,255
0,14,125,117,108,255
0,15,127,118,109,255
0,16,127,118,109,255
0,17,127,119,110,255
0,18,128,120,114,255
0,19,128,120,114,255
0,20,128,121,115,255
0,21,128,121,115,255
0,22,128,121,115,255
0,23,128,122,117,255
0,24,130,122,115,255
0,25,129,122,115,255
0,26,130,122,114,255
0,27,129,121,112,255
0,28,129,121,110,255
0,29,129,121,110,255
0,30,130,122,112,255
0,31,131,125,115,255
0,32,119,147,126,255
0,33,101,159,134,255
0,34,101,159,134,255
0,35,104,163,139,255
0,36,79,145,118,255
0,37,86,148,117,255
0,38,88,152,122,255
0,39,88,155,124,255
0,40,61,122,81,255
0,41,61,122,81,255
0,42,50,98,53,255
0,43,38,88,56,255
0,44,13,56,28,255
0,45,22,61,28,255
0,46,46,90,53,255
0,47,59,93,66,255
0,48,53,99,73,255
0,49,50,95,69,255
0,50,34,83,46,255
0,51,28,66,28,255
0,52,22,61,22,255
0,53,22,61,22,255
0,54,28,75,46,255
0,55,28,85,64,255
0,56,13,56,38,255
0,57,13,46,22,255
0,58,22,64,28,255
0,59,38,86,53,255
0,60,42,88,59,255
0,61,38,85,66,255
0,62,42,73,50,255
0,63,46,75,61,255
0,64,34,77,77,255
0,65,61,98,113,255
0,66,83,112,126,255
0,67,83,110,126,255
0,68,79,108,122,255
0,69,79,104,115,255
0,70,101,131,152,255
0,71,115,138,158,255
0,72,101,122,139,255
0,73,83,110,134,255
0,74,184,202,215,255
0,75,205,220,230,255
0,76,205,219,229,255
0,77,206,220,230,255
0,78,205,219,229,255
0,79,205,219,229,255
0,80,205,220,230,255
0,81,205,219,229,255
0,82,203,218,229,255
0,83,205,219,229,255
0,84,205,219,230,255
0,85,205,219,230,255
0,86,205,219,230,255
0,87,208,222,232,255
0,88,215,228,236,255
0,89,220,231,238,255
0,90,221,232,239,255
0,91,221,232,239,255
0,92,221,232,239,255
0,93,221,232,239,255
0,94,218,230,237,255
0,95,207,221,231,255
0,96,186,203,215,255
0,97,171,186,199,255
0,98,170,182,194,255
0,99,170,183,194,255
0,100,170,184,196,255
0,101,173,190,202,255
0,102,171,187,199,255
0,103,171,187,199,255
0,104,169,182,194,255
0,105,169,184,195,255
0,106,169,182,194,255
0,107,167,181,193,255
0,108,167,182,193,255
0,109,167,182,194,255
0,110,167,182,194,255
0,111,169,180,191,255
0,112,170,180,191,255
0,113,167,180,191,255
0,114,167,182,192,255
0,115,167,182,192,255
0,116,168,181,191,255
0,117,167,181,191,255
0,118,165,182,193,255
0,119,166,182,194,255
0,120,167,182,194,255
0,121,165,180,191,255
0,122,166,180,192,255
0,123,165,180,191,255
0,124,166,181,192,255
0,125,166,181,192,255
0,126,167,182,192,255
0,127,163,180,191,255
0,128,163,180,191,255
0,129,165,179,190,255
0,130,165,180,192,255
0,131,166,180,192,255
0,132,166,180,192,255
0,133,167,182,193,255
0,134,167,181,193,255
0,135,170,182,193,255
0,136,167,181,193,255
0,137,167,180,193,255
0,138,168,181,194,255
0,139,168,181,193,255
0,140,167,181,193,255
0,141,167,181,193,255
0,142,167,181,192,255
0,143,170,180,192,255
1,0,122,112,101,255
1,1,122,112,101,255
1,2,125,114,105,255
1,3,125,114,105,255
1,4,124,114,105,255
1,5,126,118,110,255
1,6,125,117,109,255
1,7,125,117,109,255
1,8,126,118,112,255
1,9,126,118,112,255
1,10,126,119,113,255
1,11,126,119,113,255
1,12,125,118,112,255
1,13,125,118,109,255
1,14,126,118,110,255
1,15,127,118,109,255
1,16,127,118,109,255
1,17,127,119,110,255
1,18,127,119,110,255
1,19,128,120,114,255
1,20,129,122,117,255
1,21,128,121,115,255
1,22,128,121,115,255
1,23,129,122,117,255
1,24,130,122,115,255
1,25,130,122,115,255
1,26,130,122,114,255
1,27,129,121,112,255
1,28,129,120,110,255
1,29,129,120,110,255
1,30,130,122,112,255
1,31,131,125,115,255
1,32,130,128,118,255
1,33,120,146,126,255
1,34,101,159,134,255
1,35,104,163,139,255
1,36,93,157,134,255
1,37,91,149,124,255
1,38,88,152,122,255
1,39,88,155,124,255
1,40,64,128,98,255
1,41,64,128,98,255
1,42,34,90,64,255
1,43,38,88,56,255
1,44,13,56,28,255
1,45,22,61,28,255
1,46,42,85,50,255
1,47,46,91,66,255
1,48,53,106,81,255
1,49,50,95,69,255
1,50,34,83,46,255
1,51,28,66,28,255
1,52,22,64,28,255
1,53,22,64,28,255
1,54,34,86,56,255
1,55,56,110,88,255
1,56,38,95,77,255
1,57,13,53,28,255
1,58,22,64,28,255
1,59,38,86,53,255
1,60,42,88,59,255
1,61,38,85,66,255
1,62,42,73,50,255
1,63,46,75,61,255
1,64,56,83,75,255
1,65,88,109,119,255
1,66,95,118,127,255
1,67,95,119,136,255
1,68,93,120,137,255
1,69,86,117,136,255
1,70,118,146,166,255
1,71,115,142,163,255
1,72,101,124,141,255
1,73,108,129,148,255
1,74,183,202,216,255
1,75,205,220,230,255
1,76,205,219,230,255
1,77,206,220,229,255
1,78,205,219,229,255
1,79,206,219,230,255
1,80,205,220,230,255
1,81,205,219,229,255
1,82,203,218,229,255
1,83,205,219,229,255
1,84,205,219,230,255
1,85,205,219,230,255
1,86,205,219,230,255
1,87,208,223,233,255
1,88,217,229,236,255
1,89,220,231,238,255
1,90,221,232,239,255
1,91,221,232,239,255
1,92,221,232,239,255
1,93,221,232,239,255
1,94,218,230,237,255
1,95,202,218,229,255
1,96,181,197,211,255
1,97,170,184,197,255
1,98,170,182,194,255
1,99,170,183,194,255
1,100,170,184,196,255
1,101,175,193,203,255
1,102,171,186,197,255
1,103,171,186,197,255
1,104,169,182,194,255
1,105,169,184,195,255
1,106,170,183,194,255
1,107,169,182,194,255
1,108,167,182,193,255
1,109,167,182,194,255
1,110,167,182,193,255
1,111,168,180,192,255
1,112,170,180,191,255
1,113,167,180,191,255
1,114,169,182,192,255
1,115,169,182,192,255
1,116,168,181,191,255
1,117,167,182,193,255
1,118,166,182,194,255
1,119,166,182,194,255
1,120,168,183,194,255
1,121,166,180,192,255
1,122,165,180,191,255
1,123,167,181,192,255
1,124,166,181,192,255
1,125,167,182,192,255
1,126,167,182,192,255
1,127,163,180,191,255
1,128,163,180,191,255
1,129,165,180,192,255
1,130,166,180,192,255
1,131,166,180,192,255
1,132,167,182,193,255
1,133,167,181,193,255
1,134,170,182,193,255
1,135,170,182,193,255
1,136,167,180,193,255
1,137,167,180,193,255
1,138,168,181,194,255
1,139,168,181,193,255
1,140,167,181,193,255
1,141,167,181,193,255
1,142,170,180,192,255
1,143,170,180,192,255
2,0,122,110,99,255
2,1,122,112,101,255
2,2,122,112,101,255
2,3,125,114,105,255
2,4,125,114,105,255
2,5,126,118,110,255
2,6,126,118,110,255
2,7,125,117,109,255
2,8,126,119,112,255
2,9,126,118,112,255
2,10,126,119,113,255
2,11,126,119,113,255
2,12,125,118,112,255
2,13,125,118,112,255
2,14,126,118,110,255
2,15,128,119,110,255
2,16,127,118,109,255
2,17,127,119,110,255
2,18,127,119,110,255
2,19,128,120,114,255
2,20,129,122,117,255
2,21,129,122,117,255
2,22,128,121,115,255
2,23,129,122,117,255
2,24,129,122,117,255
2,25,130,122,115,255
2,26,130,122,114,255
2,27,130,121,112,255
2,28,129,120,110,255
2,29,129,120,110,255
2,30,130,122,113,255
2,31,131,125,115,255
2,32,130,128,118,255
2,33,120,146,126,255
2,34,120,146,126,255
2,35,108,163,137,255
2,36,93,157,134,255
2,37,91,149,124,255
2,38,98,153,126,255
2,39,99,166,133,255
2,40,85,145,120,255
