X,Y,R,G,B,A
0,0,133,124,115,255
0,1,134,126,120,255
0,2,133,126,119,255
0,3,133,126,119,255
0,4,133,126,119,255
0,5,135,127,120,255
0,6,134,126,118,255
0,7,133,125,117,255
0,8,133,125,117,255
0,9,134,126,118,255
0,10,134,126,119,255
0,11,134,127,119,255
0,12,134,127,120,255
0,13,137,128,121,255
0,14,135,127,120,255
0,15,136,129,122,255
0,16,136,129,122,255
0,17,136,129,124,255
0,18,138,129,124,255
0,19,138,129,124,255
0,20,137,129,124,255
0,21,137,130,124,255
0,22,137,130,124,255
0,23,137,130,124,255
0,24,139,130,125,255
0,25,139,130,124,255
0,26,139,130,121,255
0,27,139,129,120,255
0,28,138,129,119,255
0,29,138,129,119,255
0,30,140,131,121,255
0,31,141,132,122,255
0,32,140,133,122,255
0,33,142,134,124,255
0,34,142,134,124,255
0,35,142,137,127,255
0,36,121,160,155,255
0,37,117,158,154,255
0,38,106,151,144,255
0,39,120,157,143,255
0,40,102,139,124,255
0,41,102,139,124,255
0,42,77,108,86,255
0,43,61,102,91,255
0,44,90,133,124,255
0,45,101,145,127,255
0,46,81,121,98,255
0,47,50,75,53,255
0,48,42,71,56,255
0,49,53,90,73,255
0,50,56,91,75,255
0,51,77,120,101,255
0,52,91,134,119,255
0,53,91,134,119,255
0,54,71,108,85,255
0,55,59,96,69,255
0,56,42,71,50,255
0,57,22,46,34,255
0,58,28,56,42,255
0,59,46,81,71,255
0,60,53,81,64,255
0,61,22,46,34,255
0,62,22,42,34,255
0,63,34,66,56,255
0,64,53,88,75,255
0,65,42,81,79,255
0,66,109,147,163,255
0,67,142,169,183,255
0,68,105,137,155,255
0,69,96,132,152,255
0,70,106,129,145,255
0,71,117,141,162,255
0,72,98,120,138,255
0,73,98,122,143,255
0,74,108,131,152,255
0,75,130,155,174,255
0,76,133,189,184,255
0,77,155,188,206,255
0,78,170,189,208,255
0,79,178,192,204,255
0,80,180,192,204,255
0,81,180,192,203,255
0,82,180,192,203,255
0,83,180,193,203,255
0,84,180,192,203,255
0,85,180,192,203,255
0,86,178,192,203,255
0,87,178,192,203,255
0,88,179,192,205,255
0,89,178,192,204,255
0,90,180,192,203,255
0,91,180,192,203,255
0,92,178,191,203,255
0,93,178,192,203,255
0,94,179,192,204,255
0,95,178,192,203,255
0,96,178,192,203,255
0,97,178,192,203,255
0,98,178,191,203,255
0,99,178,192,203,255
0,100,180,199,210,255
0,101,180,198,208,255
0,102,178,192,203,255
0,103,178,192,203,255
0,104,176,190,202,255
0,105,178,191,203,255
0,106,178,191,203,255
0,107,178,191,202,255
0,108,176,192,203,255
0,109,177,191,202,255
0,110,177,191,202,255
0,111,177,190,202,255
0,112,177,190,202,255
0,113,176,188,200,255
0,114,175,189,200,255
0,115,175,189,200,255
0,116,176,190,202,255
0,117,176,190,202,255
0,118,178,190,202,255
0,119,175,191,203,255
0,120,178,192,203,255
0,121,176,191,202,255
0,122,178,191,202,255
0,123,176,189,201,255
0,124,175,189,201,255
0,125,175,189,201,255
0,126,175,189,201,255
0,127,176,189,200,255
0,128,176,189,200,255
0,129,176,189,200,255
0,130,175,189,200,255
0,131,175,190,201,255
0,132,174,189,200,255
0,133,177,189,201,255
0,134,177,189,202,255
0,135,178,190,201,255
0,136,178,190,201,255
0,137,177,189,200,255
0,138,179,189,200,255
0,139,179,189,199,255
0,140,178,189,200,255
0,141,178,189,200,255
0,142,180,190,202,255
0,143,181,192,204,255
1,0,133,124,115,255
1,1,133,124,115,255
1,2,133,126,119,255
1,3,133,126,119,255
1,4,133,126,119,255
1,5,135,127,120,255
1,6,134,126,118,255
1,7,134,126,118,255
1,8,133,125,117,255
1,9,133,125,117,255
1,10,134,126,118,255
1,11,134,126,119,255
1,12,134,127,119,255
1,13,134,127,120,255
1,14,137,128,121,255
1,15,136,129,122,255
1,16,136,129,122,255
1,17,136,129,124,255
1,18,136,129,124,255
1,19,138,129,124,255
1,20,138,130,124,255
1,21,137,129,124,255
1,22,137,130,124,255
1,23,138,131,125,255
1,24,139,130,125,255
1,25,139,130,125,255
1,26,139,130,122,255
1,27,139,129,120,255
1,28,139,130,120,255
1,29,139,130,120,255
1,30,140,131,121,255
1,31,141,132,122,255
1,32,140,133,122,255
1,33,142,134,124,255
1,34,142,134,124,255
1,35,142,137,127,255
1,36,134,149,142,255
1,37,124,156,151,255
1,38,106,151,144,255
1,39,120,157,143,255
1,40,102,143,128,255
1,41,102,143,128,255
1,42,56,105,98,255
1,43,61,102,91,255
1,44,90,133,124,255
1,45,101,145,127,255
1,46,73,114,93,255
1,47,34,61,46,255
1,48,42,75,59,255
1,49,53,90,73,255
1,50,56,91,75,255
1,51,77,120,101,255
1,52,85,120,102,255
1,53,85,120,102,255
1,54,53,88,61,255
1,55,38,71,50,255
1,56,34,59,42,255
1,57,13,38,28,255
1,58,28,56,42,255
1,59,46,81,71,255
1,60,53,81,64,255
1,61,22,46,34,255
1,62,22,42,34,255
1,63,34,66,56,255
1,64,28,56,50,255
1,65,38,83,90,255
1,66,130,160,174,255
1,67,151,178,193,255
1,68,125,155,171,255
1,69,127,150,162,255
1,70,110,134,149,255
1,71,119,142,160,255
1,72,102,125,143,255
1,73,109,131,150,255
1,74,117,141,160,255
1,75,130,158,176,255
1,76,135,191,186,255
1,77,163,194,209,255
1,78,170,190,208,255
1,79,180,192,205,255
1,80,180,192,204,255
1,81,180,192,203,255
1,82,180,192,203,255
1,83,180,193,203,255
1,84,180,192,203,255
1,85,180,192,203,255
1,86,179,192,204,255
1,87,179,192,204,255
1,88,179,192,205,255
1,89,179,192,204,255
1,90,180,192,203,255
1,91,180,192,203,255
1,92,178,191,203,255
1,93,178,192,203,255
1,94,179,192,204,255
1,95,179,191,203,255
1,96,180,192,203,255
1,97,179,192,203,255
1,98,178,191,203,255
1,99,178,192,203,255
1,100,180,199,210,255
1,101,178,196,207,255
1,102,177,190,203,255
1,103,177,190,203,255
1,104,176,190,202,255
1,105,178,191,203,255
1,106,178,191,202,255
1,107,178,192,202,255
1,108,176,192,203,255
1,109,177,191,202,255
1,110,177,192,202,255
1,111,176,190,202,255
1,112,177,190,202,255
1,113,176,188,200,255
1,114,175,189,201,255
1,115,175,189,201,255
1,116,176,190,202,255
1,117,177,192,203,255
1,118,175,191,203,255
1,119,175,191,203,255
1,120,179,193,203,255
1,121,178,191,202,255
1,122,176,189,201,255
1,123,176,189,201,255
1,124,175,189,201,255
1,125,175,189,201,255
1,126,174,189,201,255
1,127,176,189,200,255
1,128,176,189,200,255
1,129,175,189,200,255
1,130,175,190,201,255
1,131,174,189,200,255
1,132,177,189,201,255
1,133,177,189,202,255
1,134,178,190,201,255
1,135,178,190,201,255
1,136,177,189,200,255
1,137,177,189,200,255
1,138,179,189,200,255
1,139,179,189,199,255
1,140,178,189,200,255
1,141,178,189,200,255
1,142,181,192,204,255
