X,Y,R,G,B,A
0,0,132,124,117,255
0,1,133,126,119,255
0,2,132,125,119,255
0,3,132,125,119,255
0,4,132,126,119,255
0,5,132,125,118,255
0,6,131,124,115,255
0,7,132,124,115,255
0,8,133,124,115,255
0,9,133,126,118,255
0,10,133,126,119,255
0,11,134,127,119,255
0,12,134,127,120,255
0,13,135,127,120,255
0,14,135,128,121,255
0,15,135,128,122,255
0,16,135,128,122,255
0,17,135,129,124,255
0,18,136,128,122,255
0,19,136,128,122,255
0,20,136,128,122,255
0,21,136,129,122,255
0,22,136,128,122,255
0,23,137,129,122,255
0,24,138,129,122,255
0,25,137,129,121,255
0,26,137,128,119,255
0,27,137,128,118,255
0,28,138,129,119,255
0,29,138,129,119,255
0,30,139,130,121,255
0,31,139,131,122,255
0,32,138,130,121,255
0,33,127,124,121,255
0,34,127,124,121,255
0,35,85,108,113,255
0,36,91,106,105,255
0,37,79,88,85,255
0,38,61,73,73,255
0,39,46,53,50,255
0,40,88,81,61,255
0,41,88,81,61,255
0,42,59,75,64,255
0,43,59,79,71,255
0,44,34,64,61,255
0,45,13,50,53,255
0,46,38,73,64,255
0,47,28,56,50,255
0,48,13,46,34,255
0,49,22,50,38,255
0,50,22,53,34,255
0,51,22,42,28,255
0,52,13,38,28,255
0,53,13,38,28,255
0,54,13,38,34,255
0,55,13,34,28,255
0,56,13,34,28,255
0,57,22,34,28,255
0,58,22,42,42,255
0,59,34,71,75,255
0,60,42,86,88,255
0,61,34,73,69,255
0,62,13,38,28,255
0,63,13,38,34,255
0,64,13,34,28,255
0,65,22,38,34,255
0,66,13,34,34,255
0,67,13,34,28,255
0,68,13,38,34,255
0,69,38,75,69,255
0,70,109,148,154,255
0,71,126,153,172,255
0,72,102,127,145,255
0,73,108,132,151,255
0,74,113,137,156,255
0,75,131,158,177,255
0,76,135,195,184,255
0,77,163,194,207,255
0,78,168,189,206,255
0,79,178,190,203,255
0,80,178,190,203,255
0,81,179,191,202,255
0,82,179,192,203,255
0,83,179,192,203,255
0,84,178,190,202,255
0,85,178,190,202,255
0,86,178,190,202,255
0,87,177,189,201,255
0,88,172,184,196,255
0,89,173,186,198,255
0,90,178,190,200,255
0,91,178,190,200,255
0,92,178,190,202,255
0,93,177,190,202,255
0,94,177,190,202,255
0,95,177,189,202,255
0,96,178,189,200,255
0,97,177,190,202,255
0,98,178,190,202,255
0,99,177,190,202,255
0,100,180,197,208,255
0,101,183,202,212,255
0,102,179,192,205,255
0,103,179,192,205,255
0,104,177,190,203,255
0,105,177,190,201,255
0,106,178,189,200,255
0,107,178,190,202,255
0,108,177,190,202,255
0,109,173,189,200,255
0,110,173,189,200,255
0,111,171,188,199,255
0,112,174,190,201,255
0,113,175,189,200,255
0,114,175,189,200,255
0,115,175,189,200,255
0,116,173,189,201,255
0,117,173,188,200,255
0,118,173,189,200,255
0,119,173,189,200,255
0,120,173,188,200,255
0,121,175,187,200,255
0,122,177,188,200,255
0,123,177,188,200,255
0,124,175,189,201,255
0,125,175,189,201,255
0,126,175,189,201,255
0,127,175,189,202,255
0,128,175,189,202,255
0,129,173,189,201,255
0,130,175,189,200,255
0,131,175,188,199,255
0,132,175,187,198,255
0,133,177,189,199,255
0,134,177,189,200,255
0,135,173,187,199,255
0,136,174,188,199,255
0,137,174,187,199,255
0,138,175,187,200,255
0,139,174,186,199,255
0,140,176,187,200,255
0,141,176,187,200,255
0,142,178,188,200,255
0,143,176,188,200,255
1,0,132,124,117,255
1,1,132,124,117,255
1,2,132,125,119,255
1,3,132,125,119,255
1,4,132,126,119,255
1,5,132,125,118,255
1,6,131,124,115,255
1,7,131,124,115,255
1,8,133,124,115,255
1,9,133,124,115,255
1,10,133,126,118,255
1,11,133,126,119,255
1,12,134,127,119,255
1,13,134,127,120,255
1,14,135,127,120,255
1,15,135,128,122,255
1,16,135,128,122,255
1,17,135,128,121,255
1,18,135,129,124,255
1,19,136,128,122,255
