X,Y,R,G,B,A
0,0,126,117,108,255
0,1,127,119,112,255
0,2,127,119,112,255
0,3,127,119,112,255
0,4,127,119,112,255
0,5,129,120,114,255
0,6,128,119,112,255
0,7,127,119,110,255
0,8,126,118,109,255
0,9,128,119,110,255
0,10,128,119,112,255
0,11,128,121,113,255
0,12,128,121,114,255
0,13,129,121,114,255
0,14,129,121,114,255
0,15,129,122,115,255
0,16,129,122,115,255
0,17,130,124,118,255
0,18,131,124,117,255
0,19,131,124,117,255
0,20,130,124,117,255
0,21,130,124,117,255
0,22,130,124,117,255
0,23,131,125,118,255
0,24,132,125,118,255
0,25,131,124,117,255
0,26,131,124,115,255
0,27,131,124,114,255
0,28,132,124,113,255
0,29,132,124,113,255
0,30,134,125,114,255
0,31,134,126,117,255
0,32,133,126,117,255
0,33,135,127,115,255
0,34,135,127,115,255
0,35,134,127,117,255
0,36,135,129,119,255
0,37,135,129,118,255
0,38,135,130,119,255
0,39,130,130,122,255
0,40,114,127,122,255
0,41,114,127,122,255
0,42,127,127,122,255
0,43,110,121,118,255
0,44,77,112,114,255
0,45,71,125,122,255
0,46,105,167,149,255
0,47,105,145,140,255
0,48,28,90,101,255
0,49,59,101,104,255
0,50,28,77,83,255
0,51,53,98,96,255
0,52,53,106,99,255
0,53,53,106,99,255
0,54,42,83,71,255
0,55,0,22,13,255
0,56,13,34,28,255
0,57,13,34,28,255
0,58,13,34,28,255
0,59,13,34,34,255
0,60,28,56,61,255
0,61,38,73,69,255
0,62,28,66,64,255
0,63,28,56,53,255
0,64,13,28,28,255
0,65,22,42,46,255
0,66,56,108,124,255
0,67,101,129,131,255
0,68,109,138,138,255
0,69,79,95,86,255
0,70,119,138,146,255
0,71,121,146,166,255
0,72,93,115,132,255
0,73,106,128,146,255
0,74,180,199,214,255
0,75,207,220,231,255
0,76,206,220,231,255
0,77,207,221,231,255
0,78,206,220,230,255
0,79,206,220,230,255
0,80,207,221,231,255
0,81,208,221,232,255
0,82,208,221,231,255
0,83,208,221,232,255
0,84,208,222,232,255
0,85,207,222,232,255
0,86,209,222,232,255
0,87,210,224,233,255
0,88,216,229,236,255
0,89,222,232,239,255
0,90,222,233,239,255
0,91,222,233,239,255
0,92,223,233,240,255
0,93,222,233,240,255
0,94,219,231,238,255
0,95,208,222,231,255
0,96,186,204,217,255
0,97,173,187,199,255
0,98,174,186,196,255
0,99,172,184,196,255
0,100,173,187,199,255
0,101,176,194,205,255
0,102,172,186,199,255
0,103,172,186,199,255
0,104,172,184,197,255
0,105,170,186,197,255
0,106,170,184,196,255
0,107,171,183,194,255
0,108,171,183,194,255
0,109,174,183,194,255
0,110,174,183,194,255
0,111,174,183,194,255
0,112,173,183,194,255
0,113,170,182,196,255
0,114,171,182,196,255
0,115,171,182,196,255
0,116,174,183,195,255
0,117,171,184,194,255
0,118,167,182,194,255
0,119,170,182,195,255
0,120,167,180,192,255
0,121,168,182,194,255
0,122,168,182,194,255
0,123,167,181,193,255
0,124,168,182,194,255
0,125,168,182,194,255
0,126,170,182,195,255
0,127,170,182,194,255
0,128,170,182,194,255
0,129,168,184,194,255
0,130,168,184,195,255
0,131,168,184,196,255
0,132,168,184,196,255
0,133,170,184,196,255
0,134,170,182,195,255
0,135,170,182,194,255
0,136,170,181,194,255
