X,Y,R,G,B,A
0,0,130,121,114,255
0,1,130,124,117,255
0,2,129,122,115,255
0,3,129,122,115,255
0,4,129,122,115,255
0,5,130,122,114,255
0,6,129,120,112,255
0,7,129,121,113,255
0,8,130,121,114,255
0,9,130,122,115,255
0,10,130,122,115,255
0,11,130,124,115,255
0,12,130,124,117,255
0,13,133,125,119,255
0,14,131,124,118,255
0,15,132,125,119,255
0,16,132,125,119,255
0,17,132,126,119,255
0,18,134,126,119,255
0,19,134,126,119,255
0,20,133,126,119,255
0,21,133,127,120,255
0,22,133,126,119,255
0,23,133,126,120,255
0,24,135,127,120,255
0,25,135,127,119,255
0,26,135,126,118,255
0,27,135,126,117,255
0,28,135,126,115,255
0,29,135,126,115,255
0,30,136,127,118,255
0,31,137,129,119,255
0,32,137,129,119,255
0,33,139,130,119,255
0,34,139,130,119,255
0,35,139,131,120,255
0,36,138,131,120,255
0,37,140,132,120,255
0,38,140,133,124,255
0,39,140,134,128,255
0,40,138,134,128,255
0,41,138,134,128,255
0,42,140,136,129,255
0,43,137,150,139,255
0,44,120,180,160,255
0,45,118,182,160,255
0,46,113,179,157,255
0,47,113,178,155,255
0,48,115,173,146,255
0,49,96,161,129,255
0,50,85,152,127,255
0,51,98,165,137,255
0,52,90,144,124,255
0,53,90,144,124,255
0,54,106,155,126,255
0,55,71,112,91,255
0,56,69,120,104,255
0,57,79,118,110,255
0,58,53,90,77,255
0,59,64,108,105,255
0,60,73,117,120,255
0,61,46,95,101,255
0,62,66,108,108,255
0,63,95,137,132,255
0,64,93,134,125,255
0,65,114,151,136,255
0,66,124,177,169,255
0,67,135,190,182,255
0,68,137,189,184,255
0,69,137,188,183,255
0,70,132,174,179,255
0,71,128,155,173,255
0,72,99,120,137,255
0,73,102,125,141,255
0,74,124,146,163,255
0,75,131,160,174,255
0,76,132,195,180,255
0,77,157,185,202,255
0,78,168,186,204,255
0,79,174,189,201,255
0,80,176,189,201,255
0,81,176,189,201,255
0,82,176,189,202,255
0,83,176,189,202,255
0,84,176,189,200,255
0,85,175,188,200,255
0,86,174,187,200,255
0,87,175,187,200,255
0,88,176,187,199,255
0,89,174,187,200,255
0,90,174,187,199,255
0,91,174,187,199,255
0,92,175,188,199,255
0,93,174,186,198,255
0,94,176,188,199,255
0,95,174,188,198,255
0,96,174,187,199,255
0,97,174,187,199,255
0,98,174,188,200,255
0,99,175,188,199,255
0,100,178,192,203,255
0,101,179,193,203,255
0,102,175,188,200,255
0,103,175,188,200,255
0,104,174,186,198,255
0,105,175,187,199,255
0,106,173,187,199,255
0,107,174,186,197,255
0,108,173,186,197,255
0,109,176,187,199,255
0,110,176,187,199,255
0,111,177,187,198,255
0,112,173,186,197,255
0,113,175,185,196,255
0,114,175,186,197,255
0,115,175,186,197,255
0,116,173,184,196,255
0,117,173,184,194,255
0,118,172,184,194,255
0,119,174,184,195,255
0,120,174,186,197,255
0,121,177,186,198,255
0,122,176,186,198,255
0,123,173,184,197,255
0,124,171,184,197,255
0,125,171,184,197,255
0,126,171,184,196,255
0,127,171,186,196,255
0,128,171,186,196,255
0,129,174,186,197,255
0,130,173,185,197,255
0,131,174,186,199,255
0,132,176,186,199,255
0,133,176,188,200,255
0,134,175,186,198,255
0,135,173,187,198,255
0,136,171,185,197,255
0,137,172,186,197,255
0,138,172,186,197,255
0,139,171,185,197,255
0,140,171,184,196,255
0,141,171,184,196,255
0,142,174,184,197,255
0,143,173,183,194,255
1,0,130,121,114,255
1,1,130,121,114,255
