X,Y,R,G,B,A
0,0,126,119,113,255
0,1,127,119,110,255
0,2,126,118,110,255
0,3,126,118,110,255
0,4,126,117,109,255
0,5,127,119,112,255
0,6,127,119,112,255
0,7,128,120,114,255
0,8,127,120,114,255
0,9,127,120,114,255
0,10,127,120,114,255
0,11,128,121,115,255
0,12,128,121,115,255
0,13,129,122,118,255
0,14,128,121,117,255
0,15,129,122,118,255
0,16,129,122,118,255
0,17,128,122,118,255
0,18,129,122,118,255
0,19,129,122,118,255
0,20,130,124,118,255
0,21,130,122,117,255
0,22,129,122,117,255
0,23,130,122,115,255
0,24,130,122,113,255
0,25,130,121,112,255
0,26,130,121,109,255
0,27,130,121,109,255
0,28,129,120,108,255
0,29,129,120,108,255
0,30,132,124,114,255
0,31,133,126,117,255
0,32,133,126,115,255
0,33,135,127,118,255
0,34,135,127,118,255
0,35,135,128,118,255
0,36,134,127,117,255
0,37,136,128,117,255
0,38,136,130,121,255
0,39,136,131,125,255
0,40,135,130,124,255
0,41,135,130,124,255
0,42,135,130,125,255
0,43,137,131,126,255
0,44,136,131,126,255
0,45,136,132,126,255
0,46,137,133,127,255
0,47,139,138,130,255
0,48,136,150,139,255
0,49,119,164,153,255
0,50,114,161,153,255
0,51,112,156,153,255
0,52,112,162,154,255
0,53,112,162,154,255
0,54,113,174,153,255
0,55,109,179,148,255
0,56,95,155,131,255
0,57,53,108,93,255
0,58,50,99,85,255
0,59,56,99,98,255
0,60,69,95,91,255
0,61,38,86,88,255
0,62,71,121,120,255
0,63,69,124,120,255
0,64,42,95,91,255
0,65,42,86,86,255
0,66,53,93,93,255
0,67,53,106,106,255
0,68,56,104,105,255
0,69,131,167,170,255
0,70,129,165,170,255
0,71,126,149,167,255
0,72,104,125,143,255
0,73,114,137,155,255
0,74,189,207,220,255
0,75,208,222,232,255
0,76,206,220,230,255
0,77,206,220,230,255
0,78,208,221,231,255
0,79,207,220,231,255
0,80,206,221,230,255
0,81,205,219,230,255
0,82,205,219,230,255
0,83,204,219,230,255
0,84,204,219,230,255
0,85,205,219,230,255
0,86,206,221,231,255
0,87,215,228,236,255
0,88,222,232,239,255
0,89,223,233,239,255
0,90,222,233,239,255
0,91,222,233,239,255
0,92,222,233,239,255
0,93,219,230,237,255
0,94,205,219,230,255
0,95,182,199,213,255
0,96,172,186,199,255
0,97,171,183,195,255
0,98,171,184,194,255
0,99,171,184,194,255
0,100,172,187,199,255
0,101,175,196,206,255
0,102,172,188,201,255
0,103,172,188,201,255
0,104,170,183,196,255
0,105,171,184,195,255
0,106,173,183,194,255
0,107,173,182,192,255
0,108,170,181,192,255
0,109,170,182,193,255
0,110,170,182,193,255
0,111,169,182,192,255
0,112,169,182,192,255
0,113,169,182,192,255
0,114,169,182,194,255
0,115,169,182,194,255
0,116,170,182,194,255
0,117,168,181,192,255
0,118,169,182,193,255
0,119,169,182,193,255
0,120,172,182,192,255
0,121,171,181,192,255
0,122,170,182,193,255
0,123,170,181,192,255
0,124,167,181,193,255
0,125,167,181,193,255
0,126,167,180,192,255
0,127,169,182,194,255
0,128,169,182,194,255
0,129,167,181,194,255
0,130,170,183,195,255
0,131,169,182,194,255
0,132,169,182,194,255
0,133,171,182,194,255
0,134,173,183,194,255
0,135,172,182,193,255
0,136,171,182,193,255
0,137,170,181,193,255
0,138,170,181,193,255
0,139,168,180,192,255
0,140,168,180,192,255
0,141,168,180,192,255
0,142,170,181,192,255
0,143,167,181,193,255
1,0,126,119,113,255
1,1,126,119,113,255
1,2,126,118,110,255
1,3,126,118,110,255
1,4,126,117,109,255
