X,Y,R,G,B,A
0,0,105,88,69,255
0,1,91,90,77,255
0,2,64,85,81,255
0,3,64,85,81,255
0,4,42,73,75,255
0,5,13,42,50,255
0,6,0,22,22,255
0,7,13,28,28,255
0,8,0,22,22,255
0,9,13,28,22,255
0,10,13,34,34,255
0,11,13,46,46,255
0,12,0,34,38,255
0,13,22,42,42,255
0,14,42,50,46,255
0,15,53,64,56,255
0,16,53,64,56,255
0,17,71,90,88,255
0,18,98,106,108,255
0,19,98,106,108,255
0,20,141,148,155,255
0,21,88,101,106,255
0,22,101,115,124,255
0,23,34,66,69,255
0,24,13,50,42,255
0,25,28,73,64,255
0,26,22,59,50,255
0,27,13,28,28,255
0,28,22,34,28,255
0,29,22,34,28,255
0,30,13,34,28,255
0,31,13,28,22,255
0,32,0,22,13,255
0,33,13,28,22,255
0,34,13,28,22,255
0,35,22,46,38,255
0,36,34,56,56,255
0,37,13,42,38,255
0,38,34,59,53,255
0,39,13,28,22,255
0,40,0,22,22,255
0,41,0,22,22,255
0,42,13,34,38,255
0,43,13,34,28,255
0,44,22,46,38,255
0,45,0,28,22,255
0,46,13,28,22,255
0,47,13,22,22,255
0,48,13,28,22,255
0,49,0,22,13,255
0,50,13,28,28,255
0,51,38,59,53,255
0,52,13,38,38,255
0,53,13,38,38,255
0,54,13,34,28,255
0,55,13,38,38,255
0,56,13,34,28,255
0,57,13,28,28,255
0,58,0,22,22,255
0,59,13,34,28,255
0,60,13,28,22,255
0,61,22,38,34,255
0,62,59,83,90,255
0,63,128,151,162,255
0,64,155,182,195,255
0,65,148,173,186,255
0,66,146,170,182,255
0,67,147,171,184,255
0,68,148,172,184,255
0,69,129,155,168,255
0,70,115,143,159,255
0,71,104,128,148,255
0,72,91,113,130,255
0,73,91,113,132,255
0,74,102,128,148,255
0,75,163,184,201,255
0,76,190,208,221,255
0,77,190,208,222,255
0,78,192,209,222,255
0,79,192,209,222,255
0,80,191,209,222,255
0,81,190,208,222,255
0,82,192,210,223,255
0,83,195,212,224,255
0,84,196,211,223,255
0,85,194,210,222,255
0,86,194,210,223,255
0,87,194,210,222,255
0,88,192,210,222,255
0,89,191,209,222,255
0,90,190,209,222,255
0,91,190,209,222,255
0,92,191,209,222,255
0,93,192,209,222,255
0,94,190,208,220,255
0,95,192,208,221,255
0,96,194,209,221,255
0,97,197,213,224,255
0,98,208,221,231,255
0,99,213,226,234,255
0,100,214,226,235,255
0,101,213,226,235,255
0,102,211,225,234,255
0,103,211,225,234,255
0,104,212,225,234,255
0,105,211,225,234,255
0,106,211,224,234,255
0,107,210,224,233,255
0,108,196,213,226,255
0,109,180,200,214,255
0,110,180,200,214,255
0,111,166,182,197,255
0,112,155,169,182,255
0,113,156,167,179,255
0,114,156,167,179,255
0,115,156,167,179,255
0,116,155,167,180,255
0,117,154,167,180,255
0,118,155,169,181,255
0,119,156,170,182,255
0,120,163,180,190,255
0,121,170,190,200,255
0,122,167,190,201,255
0,123,159,177,189,255
0,124,153,167,180,255
0,125,153,167,180,255
0,126,153,167,180,255
0,127,151,167,179,255
0,128,151,167,179,255
0,129,152,167,178,255
0,130,155,167,180,255
0,131,152,167,180,255
0,132,155,167,180,255
0,133,152,166,179,255
0,134,155,167,180,255
0,135,156,168,180,255
0,136,155,167,180,255
0,137,150,166,179,255
0,138,149,166,178,255
0,139,152,165,177,255
0,140,150,165,178,255
0,141,150,165,178,255
0,142,155,165,178,255
0,143,153,165,178,255
1,0,105,88,69,255
1,1,105,88,69,255
1,2,64,85,81,255
1,3,64,85,81,255
1,4,42,73,75,255
1,5,13,42,50,255
1,6,0,22,22,255
1,7,0,22,22,255
1,8,0,22,22,255
1,9,0,22,22,255
1,10,13,28,22,255
1,11,13,34,34,255
1,12,13,46,46,255
1,13,0,34,38,255
1,14,22,42,42,255
1,15,53,64,56,255
1,16,53,64,56,255
1,17,56,71,66,255
1,18,71,90,88,255
1,19,98,106,108,255
1,20,119,120,114,255
1,21,141,148,155,255
1,22,88,101,106,255
1,23,34,56,59,255
1,24,13,50,42,255
1,25,13,50,42,255
1,26,13,38,34,255
1,27,13,28,28,255
1,28,13,28,22,255
1,29,13,28,22,255
1,30,13,34,28,255
1,31,13,28,22,255
1,32,13,22,22,255
1,33,13,22,22,255
1,34,13,28,22,255
1,35,22,46,38,255
1,36,28,46,50,255
1,37,13,34,28,255
1,38,34,59,53,255
1,39,13,28,22,255
1,40,13,28,28,255
1,41,13,28,28,255
1,42,22,38,38,255
1,43,13,34,28,255
1,44,22,46,38,255
1,45,0,28,22,255
1,46,13,28,22,255
1,47,0,22,13,255
1,48,13,28,22,255
1,49,0,22,13,255
1,50,13,28,28,255
1,51,38,59,53,255
1,52,22,46,46,255
1,53,22,46,46,255
1,54,13,34,38,255
1,55,22,46,50,255
1,56,13,28,22,255
1,57,13,28,28,255
1,58,0,22,22,255
1,59,13,34,28,255
1,60,13,28,22,255
1,61,22,38,34,255
1,62,59,83,90,255
1,63,128,151,162,255
1,64,163,187,199,255
1,65,154,181,194,255
1,66,148,175,189,255
1,67,148,175,189,255
1,68,147,172,184,255
1,69,131,157,170,255
1,70,119,144,160,255
1,71,105,128,148,255
1,72,90,113,131,255
1,73,93,119,139,255
1,74,106,131,150,255
1,75,167,187,203,255
1,76,190,208,221,255
1,77,190,208,221,255
1,78,190,208,222,255
1,79,192,209,222,255
1,80,191,209,222,255
1,81,190,208,222,255
1,82,192,210,223,255
1,83,195,212,224,255
1,84,196,211,223,255
1,85,194,210,222,255
1,86,194,210,222,255
1,87,194,210,222,255
1,88,192,209,222,255
1,89,191,209,222,255
1,90,192,209,222,255
1,91,192,209,222,255
1,92,191,209,222,255
1,93,192,209,222,255
1,94,190,208,220,255
1,95,190,206,220,255
1,96,191,208,220,255
1,97,197,213,224,255
1,98,208,221,231,255
1,99,213,226,234,255
1,100,214,226,235,255
1,101,212,226,234,255
1,102,211,225,234,255
1,103,211,225,234,255
1,104,212,225,234,255
1,105,211,225,234,255
1,106,212,226,235,255
1,107,209,223,233,255
1,108,196,213,226,255
1,109,180,200,214,255
1,110,178,197,211,255
1,111,163,179,194,255
1,112,155,169,182,255
1,113,156,167,179,255
1,114,157,168,180,255
1,115,157,168,180,255
1,116,155,167,180,255
1,117,156,168,180,255
1,118,156,170,182,255
1,119,156,170,182,255
1,120,163,182,193,255
1,121,167,190,201,255
1,122,159,177,189,255
1,123,154,173,187,255
1,124,153,167,180,255
1,125,153,167,180,255
1,126,151,167,179,255
1,127,151,167,179,255
1,128,151,167,179,255
1,129,155,167,180,255
1,130,152,167,180,255
1,131,155,167,180,255
1,132,152,166,179,255
1,133,155,167,180,255
1,134,156,168,180,255
1,135,156,168,180,255
1,136,150,166,179,255
1,137,150,166,179,255
1,138,149,166,178,255
1,139,152,165,177,255
1,140,150,165,178,255
1,141,150,165,178,255
1,142,153,165,178,255
1,143,153,165,178,255
2,0,105,88,66,255
2,1,105,88,69,255
2,2,105,88,69,255
2,3,64,85,81,255
2,4,64,85,81,255
2,5,13,42,50,255
2,6,13,42,50,255
2,7,0,22,22,255
2,8,13,28,28,255
2,9,0,22,22,255
2,10,13,28,22,255
2,11,13,34,34,255
2,12,13,46,46,255
2,13,13,46,46,255
2,14,22,42,42,255
2,15,28,38,34,255
2,16,53,64,56,255
2,17,56,71,66,255
2,18,56,71,66,255
2,19,98,106,108,255
2,20,119,120,114,255
2,21,119,120,114,255
2,22,88,101,106,255
2,23,34,56,59,255
2,24,34,56,59,255
2,25,13,50,42,255
2,26,13,38,34,255
2,27,0,22,22,255
2,28,13,28,22,255
2,29,13,28,22,255
2,30,0,28,22,255
2,31,13,34,34,255
2,32,13,22,22,255
2,33,13,22,22,255
2,34,13,22,22,255
2,35,13,28,22,255
2,36,28,46,50,255
2,37,13,34,28,255
2,38,13,38,34,255
2,39,13,22,22,255
2,40,13,28,22,255
2,41,13,28,28,255
2,42,22,38,38,255
2,43,13,34,42,255
2,44,13,28,22,255
2,45,13,28,22,255
2,46,13,28,22,255
2,47,0,22,13,255
2,48,13,28,22,255
2,49,13,22,22,255
2,50,13,28,28,255
2,51,22,38,34,255
2,52,22,38,34,255
2,53,22,46,46,255
2,54,13,34,38,255
2,55,22,46,50,255
2,56,13,28,22,255
2,57,13,28,28,255
2,58,13,28,28,255
2,59,13,34,28,255
2,60,13,28,22,255
2,61,13,28,28,255
2,62,46,73,77,255
2,63,125,149,161,255
2,64,163,186,198,255
2,65,163,185,195,255
2,66,157,182,195,255
2,67,158,183,195,255
2,68,151,175,186,255
2,69,131,157,170,255
2,70,119,144,160,255
2,71,105,128,148,255
2,72,90,113,131,255
2,73,93,119,139,255
2,74,106,131,150,255
2,75,168,188,203,255
2,76,190,208,221,255
2,77,190,208,222,255
2,78,190,208,221,255
2,79,190,208,222,255
2,80,191,209,222,255
2,81,190,209,222,255
2,82,192,210,223,255
2,83,196,211,223,255
2,84,195,210,222,255
2,85,193,210,222,255
2,86,194,210,222,255
2,87,194,210,222,255
2,88,192,209,222,255
2,89,191,209,222,255
2,90,192,209,222,255
2,91,192,210,223,255
2,92,192,210,223,255
2,93,190,208,221,255
2,94,189,206,220,255
2,95,190,206,220,255
2,96,191,208,220,255
2,97,197,213,224,255
2,98,209,222,232,255
2,99,212,226,234,255
2,100,213,226,234,255
2,101,212,226,234,255
2,102,211,225,234,255
2,103,211,225,234,255
2,104,211,225,234,255
2,105,212,226,235,255
2,106,212,226,235,255
2,107,209,223,233,255
2,108,193,211,224,255
2,109,178,197,211,255
2,110,178,197,211,255
2,111,163,179,194,255
2,112,155,168,181,255
2,113,156,168,179,255
2,114,157,168,180,255
2,115,157,168,180,255
2,116,157,170,182,255
2,117,156,168,180,255
2,118,156,170,182,255
2,119,163,182,193,255
2,120,163,182,193,255
2,121,167,190,201,255
2,122,154,173,187,255
2,123,154,173,187,255
2,124,153,167,180,255
2,125,151,167,179,255
2,126,151,167,179,255
2,127,151,167,179,255
2,128,155,166,178,255
2,129,155,167,180,255
2,130,155,167,180,255
2,131,155,167,180,255
2,132,152,166,179,255
2,133,155,167,180,255
2,134,156,168,180,255
2,135,155,167,180,255
2,136,150,166,179,255
2,137,149,166,178,255
2,138,149,166,178,255
2,139,150,165,178,255
2,140,150,165,178,255
2,141,153,165,178,255
2,142,153,165,178,255
2,143,153,166,178,255
3,0,105,88,66,255
3,1,105,88,69,255
3,2,105,88,69,255
3,3,64,85,81,255
3,4,64,85,81,255
3,5,42,73,75,255
3,6,13,42,50,255
3,7,13,42,50,255
3,8,13,28,28,255
3,9,13,28,28,255
3,10,13,28,22,255
3,11,13,28,22,255
3,12,13,46,46,255
3,13,13,46,46,255
3,14,13,46,42,255
3,15,22,42,42,255
3,16,28,38,34,255
3,17,56,71,66,255
3,18,56,71,66,255
3,19,71,73,69,255
3,20,119,120,114,255
3,21,119,120,114,255
3,22,59,73,71,255
3,23,34,56,59,255
3,24,34,56,59,255
3,25,0,34,28,255
3,26,13,38,34,255
3,27,0,22,22,255
3,28,0,22,22,255
3,29,0,22,22,255
3,30,0,28,22,255
3,31,13,34,34,255
3,32,0,22,22,255
3,33,0,22,22,255
3,34,13,22,22,255
3,35,13,28,22,255
3,36,22,38,34,255
3,37,13,28,22,255
3,38,13,38,34,255
3,39,13,22,22,255
3,40,13,22,22,255
3,41,13,28,22,255
3,42,13,28,22,255
3,43,13,34,42,255
3,44,13,28,22,255
3,45,13,28,22,255
3,46,0,22,13,255
3,47,0,22,13,255
3,48,13,28,22,255
3,49,13,22,22,255
3,50,13,28,28,255
3,51,22,38,34,255
3,52,22,38,34,255
3,53,28,46,46,255
3,54,22,42,34,255
3,55,28,46,38,255
3,56,13,28,22,255
3,57,13,28,22,255
3,58,13,28,28,255
3,59,13,34,22,255
3,60,13,28,22,255
3,61,13,28,28,255
3,62,46,73,77,255
3,63,125,149,161,255
3,64,163,186,198,255
3,65,163,185,195,255
3,66,157,182,195,255
3,67,158,183,195,255
3,68,151,175,186,255
3,69,134,160,171,255
3,70,122,148,163,255
3,71,105,129,151,255
3,72,93,118,135,255
3,73,104,133,153,255
3,74,113,136,151,255
3,75,168,188,203,255
3,76,190,208,221,255
3,77,190,208,222,255
3,78,190,208,221,255
3,79,190,208,222,255
3,80,191,209,222,255
3,81,190,209,222,255
3,82,192,210,223,255
3,83,196,211,223,255
3,84,191,209,222,255
3,85,190,209,222,255
3,86,191,210,222,255
3,87,192,210,223,255
3,88,192,209,222,255
3,89,192,210,223,255
3,90,193,210,223,255
3,91,192,210,223,255
3,92,192,210,223,255
3,93,190,208,221,255
3,94,189,207,221,255
3,95,190,207,221,255
3,96,190,208,221,255
3,97,197,214,225,255
3,98,209,222,232,255
3,99,212,226,234,255
3,100,213,226,234,255
3,101,212,226,234,255
3,102,211,225,234,255
3,103,211,225,234,255
3,104,211,225,234,255
3,105,212,226,235,255
3,106,213,226,235,255
3,107,208,223,233,255
3,108,193,211,224,255
3,109,178,197,211,255
3,110,162,176,190,255
3,111,162,176,190,255
3,112,155,168,181,255
3,113,156,168,179,255
3,114,157,169,181,255
3,115,157,170,182,255
3,116,157,170,182,255
3,117,156,168,180,255
3,118,159,171,183,255
3,119,163,182,193,255
3,120,163,182,193,255
3,121,163,191,203,255
3,122,154,173,187,255
3,123,154,173,187,255
3,124,153,167,180,255
3,125,151,167,179,255
3,126,151,167,179,255
3,127,155,166,178,255
3,128,155,167,180,255
3,129,157,167,180,255
3,130,155,167,180,255
3,131,155,167,180,255
3,132,155,167,180,255
3,133,155,167,180,255
3,134,155,167,180,255
3,135,155,167,180,255
3,136,149,166,178,255
3,137,149,166,178,255
3,138,152,165,177,255
3,139,150,165,178,255
3,140,150,165,178,255
3,141,153,165,178,255
3,142,153,165,178,255
3,143,153,166,178,255
4,0,105,88,66,255
4,1,105,88,66,255
4,2,105,88,69,255
4,3,91,90,77,255
4,4,64,85,81,255
4,5,64,85,81,255
4,6,13,42,50,255
4,7,13,42,50,255
4,8,13,28,28,255
4,9,13,28,28,255
4,10,0,22,22,255
4,11,13,28,22,255
4,12,13,38,34,255
4,13,13,46,46,255
4,14,13,46,42,255
4,15,13,46,42,255
4,16,28,38,34,255
4,17,34,38,34,255
4,18,34,38,34,255
4,19,71,73,69,255
4,20,61,64,56,255
4,21,61,64,56,255
4,22,59,73,71,255
4,23,22,42,38,255
4,24,22,42,38,255
4,25,0,34,28,255
4,26,0,34,34,255
4,27,13,28,22,255
4,28,0,22,22,255
4,29,0,22,22,255
4,30,0,28,28,255
4,31,13,42,38,255
4,32,0,22,22,255
4,33,0,22,22,255
4,34,0,22,13,255
4,35,13,22,22,255
4,36,22,38,34,255
4,37,13,28,22,255
4,38,13,34,22,255
4,39,13,22,22,255
4,40,13,22,22,255
4,41,13,28,22,255
4,42,13,28,22,255
4,43,28,42,34,255
4,44,13,22,22,255
4,45,0,13,13,255
4,46,0,13,13,255
4,47,0,22,13,255
4,48,13,28,22,255
4,49,13,22,22,255
4,50,0,22,13,255
4,51,13,34,28,255
4,52,13,34,28,255
