X,Y,R,G,B,A
0,0,115,98,71,255
0,1,115,98,73,255
0,2,115,98,73,255
0,3,115,98,73,255
0,4,115,98,73,255
0,5,117,99,75,255
0,6,117,99,75,255
0,7,117,99,75,255
0,8,118,101,75,255
0,9,118,101,75,255
0,10,118,101,77,255
0,11,118,101,77,255
0,12,118,101,77,255
0,13,119,102,79,255
0,14,119,104,81,255
0,15,120,106,86,255
0,16,120,106,86,255
0,17,121,112,98,255
0,18,120,132,118,255
0,19,120,132,118,255
0,20,122,143,143,255
0,21,115,155,153,255
0,22,120,146,147,255
0,23,105,147,143,255
0,24,98,141,132,255
0,25,112,141,136,255
0,26,119,144,132,255
0,27,112,137,117,255
0,28,112,131,112,255
0,29,112,131,112,255
0,30,101,128,114,255
0,31,79,129,120,255
0,32,105,137,120,255
0,33,108,128,106,255
0,34,108,128,106,255
0,35,126,119,104,255
0,36,127,118,102,255
0,37,86,112,99,255
0,38,88,128,105,255
0,39,90,121,81,255
0,40,71,108,79,255
0,41,71,108,79,255
0,42,71,102,71,255
0,43,50,99,91,255
0,44,73,121,104,255
0,45,106,169,147,255
0,46,77,145,132,255
0,47,95,156,134,255
0,48,59,122,110,255
0,49,50,101,99,255
0,50,38,105,95,255
0,51,79,129,101,255
0,52,119,155,144,255
0,53,119,155,144,255
0,54,118,154,145,255
0,55,119,165,155,255
0,56,114,163,151,255
0,57,118,158,158,255
0,58,118,145,130,255
0,59,81,120,109,255
0,60,130,139,133,255
0,61,117,126,108,255
0,62,86,119,96,255
0,63,95,125,109,255
0,64,137,148,140,255
0,65,110,133,122,255
0,66,113,129,119,255
0,67,93,104,102,255
0,68,73,86,83,255
0,69,126,147,155,255
0,70,127,152,172,255
0,71,125,146,161,255
0,72,114,132,146,255
0,73,110,127,139,255
0,74,125,147,164,255
0,75,191,209,223,255
0,76,203,218,229,255
0,77,201,217,228,255
0,78,202,217,228,255
0,79,200,216,227,255
0,80,199,215,227,255
0,81,201,217,227,255
0,82,199,215,227,255
0,83,200,217,228,255
0,84,202,218,228,255
0,85,202,218,229,255
0,86,203,218,229,255
0,87,201,217,228,255
0,88,202,218,228,255
0,89,204,218,229,255
0,90,202,217,228,255
0,91,202,217,228,255
0,92,202,217,228,255
0,93,201,216,227,255
0,94,200,216,227,255
0,95,202,217,228,255
0,96,208,222,232,255
0,97,219,230,237,255
0,98,220,231,239,255
0,99,220,231,239,255
0,100,220,231,239,255
0,101,219,231,238,255
0,102,220,231,238,255
0,103,220,231,238,255
0,104,219,231,238,255
0,105,218,230,238,255
0,106,210,224,233,255
0,107,190,210,222,255
0,108,171,189,202,255
0,109,169,182,194,255
0,110,169,182,194,255
0,111,167,181,192,255
0,112,167,182,193,255
0,113,167,180,192,255
0,114,166,179,190,255
0,115,166,179,190,255
0,116,166,180,192,255
0,117,167,178,190,255
0,118,167,178,191,255
0,119,167,178,191,255
0,120,177,199,210,255
0,121,181,202,213,255
0,122,178,202,212,255
0,123,167,184,197,255
0,124,165,178,190,255
0,125,165,178,190,255
0,126,166,180,192,255
0,127,167,179,190,255
0,128,167,179,190,255
0,129,163,177,189,255
0,130,164,178,190,255
0,131,163,178,190,255
0,132,164,180,192,255
0,133,163,179,192,255
0,134,168,181,193,255
0,135,165,182,194,255
0,136,163,180,193,255
0,137,168,181,194,255
0,138,171,182,194,255
0,139,168,179,192,255
0,140,165,178,189,255
0,141,165,178,189,255
0,142,164,178,190,255
0,143,164,177,190,255
1,0,115,98,71,255
1,1,115,98,71,255
1,2,115,98,73,255
1,3,115,98,73,255
1,4,115,98,73,255
1,5,117,99,75,255
1,6,117,99,75,255
1,7,117,99,75,255
1,8,118,101,75,255
1,9,118,101,75,255
1,10,118,101,75,255
1,11,118,101,77,255
1,12,118,101,77,255
1,13,118,101,77,255
1,14,119,102,79,255
1,15,120,106,86,255
1,16,120,106,86,255
1,17,122,109,91,255
1,18,121,112,98,255
1,19,120,132,118,255
1,20,117,146,136,255
1,21,122,143,143,255
1,22,115,155,153,255
1,23,108,151,148,255
1,24,98,141,132,255
1,25,98,141,132,255
1,26,90,134,120,255
1,27,112,137,117,255
1,28,79,110,86,255
