X,Y,R,G,B,A
0,0,118,102,83,255
0,1,118,102,81,255
0,2,117,102,81,255
0,3,117,102,81,255
0,4,118,102,83,255
0,5,118,102,81,255
0,6,118,102,81,255
0,7,118,101,79,255
0,8,118,104,86,255
0,9,95,106,93,255
0,10,75,112,112,255
0,11,64,105,106,255
0,12,53,98,108,255
0,13,42,83,95,255
0,14,46,79,85,255
0,15,34,53,56,255
0,16,34,53,56,255
0,17,28,61,61,255
0,18,28,56,56,255
0,19,28,56,56,255
0,20,42,71,71,255
0,21,34,66,66,255
0,22,56,85,81,255
0,23,38,64,56,255
0,24,53,73,64,255
0,25,59,98,102,255
0,26,64,95,90,255
0,27,28,53,50,255
0,28,0,28,22,255
0,29,0,28,22,255
0,30,34,61,53,255
0,31,42,77,71,255
0,32,50,77,69,255
0,33,13,42,34,255
0,34,13,42,34,255
0,35,34,59,42,255
0,36,53,81,66,255
0,37,28,53,46,255
0,38,42,56,46,255
0,39,0,28,22,255
0,40,28,59,53,255
0,41,28,59,53,255
0,42,53,88,81,255
0,43,38,83,79,255
0,44,56,77,71,255
0,45,13,28,22,255
0,46,13,28,22,255
0,47,13,28,22,255
0,48,13,28,22,255
0,49,0,34,28,255
0,50,73,99,83,255
0,51,69,99,86,255
0,52,42,71,66,255
0,53,42,71,66,255
0,54,13,34,28,255
0,55,22,53,56,255
0,56,28,88,93,255
0,57,22,75,79,255
0,58,0,13,0,255
0,59,13,28,22,255
0,60,13,34,34,255
0,61,34,77,77,255
0,62,34,90,88,255
0,63,0,22,22,255
0,64,13,28,22,255
0,65,28,59,59,255
0,66,22,46,42,255
0,67,13,28,22,255
0,68,90,99,96,255
0,69,137,154,163,255
0,70,134,151,167,255
0,71,117,137,158,255
0,72,93,108,119,255
0,73,96,110,119,255
0,74,106,122,130,255
0,75,109,126,133,255
0,76,115,138,152,255
0,77,125,153,170,255
0,78,120,185,173,255
0,79,155,184,196,255
0,80,155,178,199,255
0,81,155,178,197,255
0,82,166,180,194,255
0,83,170,182,194,255
0,84,170,182,194,255
0,85,170,182,194,255
0,86,170,182,195,255
0,87,170,182,194,255
0,88,170,181,194,255
0,89,168,182,194,255
0,90,167,181,193,255
0,91,167,181,193,255
0,92,168,182,194,255
0,93,168,182,194,255
0,94,168,181,193,255
0,95,168,180,192,255
0,96,167,181,193,255
0,97,168,181,194,255
0,98,170,184,196,255
0,99,172,187,198,255
0,100,168,181,193,255
0,101,167,180,192,255
0,102,168,181,192,255
0,103,168,181,192,255
0,104,167,182,193,255
0,105,167,180,192,255
0,106,167,180,192,255
0,107,167,180,192,255
0,108,166,178,190,255
0,109,167,178,190,255
0,110,167,178,190,255
0,111,167,178,190,255
0,112,167,179,192,255
0,113,167,180,191,255
0,114,166,178,190,255
0,115,166,178,190,255
0,116,166,181,192,255
0,117,167,182,192,255
0,118,169,190,202,255
0,119,174,194,205,255
0,120,174,203,214,255
0,121,169,189,203,255
0,122,169,189,202,255
0,123,167,180,193,255
0,124,167,180,190,255
0,125,167,180,190,255
0,126,167,178,189,255
0,127,165,177,189,255
