X,Y,R,G,B,A
0,0,105,86,61,255
0,1,105,88,64,255
0,2,105,88,64,255
0,3,105,88,64,255
0,4,106,88,64,255
0,5,106,90,66,255
0,6,106,90,66,255
0,7,106,90,66,255
0,8,106,90,66,255
0,9,108,90,66,255
0,10,106,90,66,255
0,11,108,91,69,255
0,12,108,91,69,255
0,13,108,91,69,255
0,14,108,91,69,255
0,15,108,93,71,255
0,16,108,93,71,255
0,17,109,95,73,255
0,18,112,98,79,255
0,19,112,98,79,255
0,20,113,101,85,255
0,21,114,104,90,255
0,22,114,105,91,255
0,23,114,106,91,255
0,24,115,106,93,255
0,25,115,114,98,255
0,26,115,125,102,255
0,27,118,110,96,255
0,28,96,118,105,255
0,29,96,118,105,255
0,30,95,137,130,255
0,31,110,148,145,255
0,32,53,119,93,255
0,33,56,121,91,255
0,34,56,121,91,255
0,35,77,132,106,255
0,36,81,139,113,255
0,37,88,134,110,255
0,38,28,69,42,255
0,39,53,95,71,255
0,40,93,126,105,255
0,41,93,126,105,255
0,42,81,120,106,255
0,43,83,118,110,255
0,44,83,124,108,255
0,45,77,114,96,255
0,46,71,105,88,255
0,47,90,121,114,255
0,48,108,154,145,255
0,49,112,164,155,255
0,50,106,151,149,255
0,51,104,146,148,255
0,52,128,152,156,255
0,53,128,152,156,255
0,54,146,163,170,255
0,55,152,163,170,255
0,56,146,157,163,255
0,57,142,154,160,255
0,58,138,157,158,255
0,59,141,155,163,255
0,60,139,151,159,255
0,61,141,154,161,255
0,62,138,151,158,255
0,63,130,143,149,255
0,64,132,145,151,255
0,65,153,163,171,255
0,66,153,167,177,255
0,67,148,166,175,255
0,68,146,167,172,255
0,69,130,163,163,255
0,70,118,152,160,255
0,71,114,140,159,255
0,72,101,130,149,255
0,73,108,133,154,255
0,74,108,129,146,255
0,75,164,186,202,255
0,76,190,208,221,255
0,77,192,209,222,255
0,78,194,210,223,255
0,79,195,211,223,255
0,80,193,210,222,255
0,81,192,209,222,255
0,82,192,209,222,255
0,83,192,209,222,255
0,84,194,210,223,255
0,85,193,210,223,255
0,86,193,210,222,255
0,87,194,210,222,255
0,88,194,210,222,255
0,89,194,210,223,255
0,90,194,211,223,255
0,91,194,211,223,255
0,92,194,210,223,255
0,93,196,211,223,255
0,94,195,211,223,255
0,95,196,212,224,255
0,96,201,217,228,255
0,97,209,223,232,255
0,98,212,225,234,255
0,99,212,226,235,255
0,100,211,225,234,255
0,101,213,226,234,255
0,102,213,226,234,255
0,103,213,226,234,255
0,104,211,225,234,255
0,105,209,223,233,255
0,106,199,216,227,255
0,107,180,200,214,255
0,108,160,179,194,255
0,109,154,169,182,255
0,110,154,169,182,255
0,111,155,168,180,255
0,112,155,171,182,255
0,113,155,169,181,255
0,114,152,167,180,255
0,115,152,167,180,255
0,116,155,168,181,255
0,117,155,169,182,255
0,118,155,168,181,255
0,119,155,170,183,255
0,120,163,188,199,255
0,121,167,191,202,255
0,122,166,189,200,255
0,123,155,170,183,255
0,124,153,165,178,255
0,125,153,165,178,255
0,126,152,166,179,255
0,127,154,167,180,255
0,128,154,167,180,255
0,129,150,166,178,255
0,130,152,168,180,255
0,131,151,167,180,255
0,132,153,168,182,255
0,133,155,167,181,255
0,134,155,168,181,255
0,135,155,167,180,255
0,136,154,166,180,255
0,137,155,167,180,255
0,138,155,167,180,255
0,139,155,167,180,255
0,140,157,168,181,255
0,141,157,168,181,255
0,142,157,169,180,255
0,143,160,170,181,255
1,0,105,86,61,255
1,1,105,86,61,255
1,2,105,88,64,255
1,3,105,88,64,255
1,4,106,88,64,255
1,5,106,90,66,255
1,6,106,90,66,255
1,7,106,90,66,255
1,8,106,90,66,255
1,9,106,90,66,255
1,10,108,90,66,255
1,11,106,90,66,255
1,12,108,91,69,255
1,13,108,91,69,255
1,14,108,91,69,255
1,15,108,93,71,255
1,16,108,93,71,255
1,17,109,95,73,255
1,18,109,95,73,255
1,19,112,98,79,255
1,20,113,101,83,255
1,21,113,101,85,255
1,22,114,104,90,255
1,23,115,105,91,255
1,24,115,106,93,255
1,25,115,106,93,255
1,26,117,110,96,255
1,27,118,110,96,255
1,28,115,118,104,255
1,29,115,118,104,255
1,30,95,137,130,255
1,31,110,148,145,255
1,32,73,138,121,255
1,33,71,136,104,255
1,34,56,121,91,255
1,35,77,132,106,255
1,36,81,135,110,255
1,37,88,134,102,255
1,38,28,69,42,255
1,39,53,95,71,255
1,40,66,114,98,255
1,41,66,114,98,255
1,42,77,112,93,255
1,43,83,118,110,255
1,44,83,124,108,255
1,45,77,114,96,255
1,46,59,96,77,255
1,47,85,124,112,255
1,48,109,159,143,255
1,49,112,164,155,255
1,50,106,151,149,255
1,51,104,146,148,255
1,52,125,154,160,255
1,53,125,154,160,255
1,54,142,160,167,255
1,55,147,160,165,255
1,56,142,154,161,255
1,57,136,151,157,255
1,58,138,157,158,255
1,59,141,155,163,255
1,60,139,151,159,255
1,61,141,154,161,255
1,62,138,151,158,255
1,63,130,143,149,255
1,64,130,145,153,255
1,65,149,160,170,255
1,66,154,168,177,255
1,67,151,166,174,255
1,68,146,167,171,255
1,69,132,163,164,255
1,70,120,153,160,255
1,71,119,140,159,255
1,72,114,139,156,255
1,73,115,141,160,255
1,74,99,128,147,255
1,75,165,186,202,255
1,76,191,208,221,255
1,77,192,209,222,255
1,78,192,210,222,255
1,79,194,211,223,255
1,80,193,210,222,255
1,81,192,209,222,255
1,82,192,209,222,255
1,83,192,209,222,255
1,84,194,210,223,255
1,85,193,210,223,255
1,86,194,210,223,255
1,87,193,210,222,255
1,88,192,209,222,255
1,89,194,210,223,255
1,90,194,210,223,255
1,91,194,210,223,255
1,92,194,210,223,255
1,93,196,211,223,255
1,94,195,211,223,255
1,95,196,212,224,255
1,96,203,218,229,255
1,97,210,223,233,255
1,98,212,225,234,255
1,99,212,226,235,255
1,100,211,225,234,255
1,101,212,226,235,255
1,102,212,226,235,255
1,103,212,226,235,255
