X,Y,R,G,B,A
0,0,105,86,64,255
0,1,105,88,64,255
0,2,105,88,64,255
0,3,105,88,64,255
0,4,106,88,66,255
0,5,106,88,66,255
0,6,106,90,66,255
0,7,106,90,66,255
0,8,106,90,66,255
0,9,108,91,69,255
0,10,108,91,69,255
0,11,108,91,69,255
0,12,108,91,69,255
0,13,108,93,71,255
0,14,108,93,71,255
0,15,109,93,73,255
0,16,109,93,73,255
0,17,109,96,75,255
0,18,109,104,85,255
0,19,109,104,85,255
0,20,91,118,108,255
0,21,98,110,102,255
0,22,86,121,115,255
0,23,79,110,113,255
0,24,71,115,121,255
0,25,56,102,109,255
0,26,56,96,105,255
0,27,50,88,96,255
0,28,38,73,81,255
0,29,38,73,81,255
0,30,38,79,86,255
0,31,38,79,88,255
0,32,28,73,83,255
0,33,38,75,85,255
0,34,38,75,85,255
0,35,34,75,85,255
0,36,38,73,75,255
0,37,42,71,73,255
0,38,22,61,64,255
0,39,28,71,75,255
0,40,34,85,91,255
0,41,34,85,91,255
0,42,56,98,98,255
0,43,22,50,50,255
0,44,13,42,34,255
0,45,13,28,22,255
0,46,22,50,46,255
0,47,53,83,86,255
0,48,93,135,139,255
0,49,104,149,151,255
0,50,114,156,155,255
0,51,117,161,155,255
0,52,135,158,161,255
0,53,135,158,161,255
0,54,146,159,167,255
0,55,143,158,170,255
0,56,146,161,173,255
0,57,146,159,167,255
0,58,137,152,161,255
0,59,142,154,161,255
0,60,142,156,165,255
0,61,148,162,170,255
0,62,150,167,175,255
0,63,142,157,166,255
0,64,145,158,167,255
0,65,143,157,167,255
0,66,140,156,163,255
0,67,140,160,163,255
0,68,136,163,163,255
0,69,132,166,163,255
0,70,119,148,162,255
0,71,118,139,156,255
0,72,105,133,145,255
0,73,110,132,147,255
0,74,119,147,159,255
0,75,167,190,205,255
0,76,189,208,221,255
0,77,192,209,222,255
0,78,192,209,222,255
0,79,190,208,221,255
0,80,192,209,222,255
0,81,192,209,222,255
0,82,192,209,222,255
0,83,193,210,222,255
0,84,192,210,222,255
0,85,193,210,223,255
0,86,191,208,222,255
0,87,189,206,220,255
0,88,189,207,221,255
0,89,189,208,221,255
0,90,190,209,221,255
0,91,190,209,221,255
0,92,190,208,222,255
0,93,190,209,222,255
0,94,190,208,222,255
0,95,189,208,222,255
0,96,196,214,226,255
0,97,208,223,233,255
0,98,213,225,234,255
0,99,213,226,234,255
0,100,213,226,235,255
0,101,213,226,235,255
0,102,211,225,234,255
0,103,211,225,234,255
0,104,213,226,235,255
0,105,213,226,235,255
0,106,205,220,231,255
0,107,187,207,221,255
0,108,170,188,203,255
0,109,158,173,186,255
0,110,158,173,186,255
0,111,156,168,181,255
0,112,156,167,179,255
0,113,154,167,178,255
0,114,153,168,179,255
0,115,153,168,179,255
0,116,153,168,182,255
0,117,153,168,182,255
0,118,152,169,181,255
0,119,154,170,182,255
0,120,159,188,199,255
0,121,165,202,211,255
0,122,167,197,208,255
0,123,156,174,190,255
0,124,153,166,180,255
0,125,153,166,180,255
0,126,152,165,178,255
0,127,153,167,180,255
0,128,153,167,180,255
0,129,155,170,181,255
0,130,153,168,181,255
0,131,152,168,180,255
0,132,154,168,180,255
0,133,152,166,179,255
0,134,154,167,180,255
0,135,155,166,178,255
0,136,155,166,178,255
0,137,155,166,178,255
0,138,154,165,178,255
0,139,153,166,179,255
0,140,155,167,179,255
0,141,155,167,179,255
0,142,154,166,177,255
0,143,153,165,176,255
1,0,105,86,64,255
1,1,105,86,64,255
1,2,105,88,64,255
1,3,105,88,64,255
1,4,106,88,66,255
1,5,106,88,66,255
1,6,106,90,66,255
1,7,106,90,66,255
1,8,106,90,66,255
1,9,106,90,66,255
1,10,108,91,69,255
1,11,108,91,69,255
1,12,108,91,69,255
1,13,108,91,69,255
1,14,108,93,71,255
1,15,109,93,73,255
1,16,109,93,73,255
