X,Y,R,G,B,A
0,0,90,128,90,255
0,1,75,125,71,255
0,2,90,146,95,255
0,3,90,146,95,255
0,4,109,149,109,255
0,5,106,125,85,255
0,6,106,105,85,255
0,7,106,91,66,255
0,8,106,90,66,255
0,9,106,99,77,255
0,10,108,101,81,255
0,11,110,139,112,255
0,12,109,133,109,255
0,13,110,144,112,255
0,14,108,113,90,255
0,15,108,93,71,255
0,16,108,93,71,255
0,17,109,95,73,255
0,18,110,99,81,255
0,19,110,99,81,255
0,20,112,102,86,255
0,21,113,110,93,255
0,22,114,105,90,255
0,23,114,108,93,255
0,24,114,105,90,255
0,25,115,105,90,255
0,26,114,105,88,255
0,27,115,104,85,255
0,28,115,104,83,255
0,29,115,104,83,255
0,30,115,104,83,255
0,31,118,105,83,255
0,32,118,108,86,255
0,33,118,130,105,255
0,34,118,130,105,255
0,35,113,162,122,255
0,36,120,127,104,255
0,37,101,131,117,255
0,38,129,148,155,255
0,39,137,162,171,255
0,40,128,167,178,255
0,41,128,167,178,255
0,42,139,158,168,255
0,43,139,157,167,255
0,44,128,157,155,255
0,45,75,129,110,255
0,46,50,114,102,255
0,47,59,105,104,255
0,48,71,125,98,255
0,49,64,106,85,255
0,50,28,79,69,255
0,51,22,69,64,255
0,52,34,81,64,255
0,53,34,81,64,255
0,54,61,119,79,255
0,55,50,93,73,255
0,56,50,88,83,255
0,57,61,104,101,255
0,58,38,86,90,255
0,59,38,90,95,255
0,60,42,91,93,255
0,61,69,101,90,255
0,62,13,46,50,255
0,63,38,81,83,255
0,64,13,50,42,255
0,65,13,38,34,255
0,66,13,79,81,255
0,67,91,163,149,255
0,68,114,180,160,255
0,69,109,173,157,255
0,70,101,147,155,255
0,71,104,128,148,255
0,72,83,104,121,255
0,73,90,112,129,255
0,74,109,132,152,255
0,75,158,179,196,255
0,76,191,208,221,255
0,77,192,209,222,255
0,78,192,209,222,255
0,79,191,208,221,255
0,80,193,210,222,255
0,81,196,211,223,255
0,82,195,211,223,255
0,83,193,210,223,255
0,84,191,209,222,255
0,85,192,209,222,255
0,86,190,209,221,255
0,87,191,209,222,255
0,88,190,208,221,255
0,89,189,208,221,255
0,90,189,207,220,255
0,91,189,207,220,255
0,92,189,207,221,255
0,93,189,208,221,255
0,94,190,208,222,255
0,95,190,209,222,255
0,96,201,217,228,255
0,97,212,224,233,255
0,98,213,225,234,255
0,99,213,225,234,255
0,100,213,226,235,255
0,101,213,225,234,255
0,102,212,226,235,255
0,103,212,226,235,255
0,104,212,225,234,255
0,105,210,223,233,255
0,106,192,211,224,255
0,107,178,198,212,255
0,108,158,174,187,255
0,109,157,168,180,255
0,110,157,168,180,255
0,111,156,167,179,255
0,112,155,168,181,255
0,113,155,167,179,255
0,114,154,167,178,255
0,115,154,167,178,255
0,116,154,167,180,255
0,117,154,167,181,255
0,118,155,172,185,255
0,119,157,178,190,255
0,120,178,210,217,255
0,121,159,180,195,255
0,122,158,178,193,255
0,123,155,168,180,255
0,124,155,167,179,255
0,125,155,167,179,255
0,126,153,166,177,255
0,127,155,167,180,255
0,128,155,167,180,255
0,129,154,165,178,255
0,130,155,166,178,255
0,131,152,163,178,255
0,132,153,163,178,255
0,133,153,163,176,255
0,134,152,163,176,255
0,135,153,165,177,255
0,136,155,167,179,255
0,137,159,169,181,255
0,138,155,167,180,255
0,139,153,166,179,255
0,140,154,165,180,255
0,141,154,165,180,255
0,142,154,165,180,255
0,143,155,167,179,255
1,0,90,128,90,255
1,1,90,128,90,255
1,2,90,146,95,255
1,3,90,146,95,255
1,4,109,149,109,255
1,5,106,125,85,255
1,6,106,105,85,255
1,7,106,105,85,255
1,8,106,90,66,255
1,9,106,90,66,255
1,10,106,99,77,255
1,11,108,101,81,255
1,12,110,139,112,255
1,13,109,133,109,255
1,14,110,144,112,255
1,15,108,93,71,255
1,16,108,93,71,255
1,17,109,95,73,255
1,18,109,95,73,255
1,19,110,99,81,255
1,20,113,104,85,255
1,21,112,102,86,255
1,22,113,110,93,255
1,23,115,114,95,255
1,24,114,105,90,255
1,25,114,105,90,255
1,26,114,105,88,255
1,27,115,104,85,255
1,28,115,104,83,255
