X,Y,R,G,B,A
0,0,105,88,66,255
0,1,105,88,64,255
0,2,105,88,64,255
0,3,105,88,64,255
0,4,105,88,64,255
0,5,106,90,69,255
0,6,106,90,69,255
0,7,106,90,69,255
0,8,105,91,71,255
0,9,104,90,73,255
0,10,61,91,90,255
0,11,59,93,96,255
0,12,59,91,98,255
0,13,38,79,88,255
0,14,61,86,90,255
0,15,50,79,81,255
0,16,50,79,81,255
0,17,56,90,96,255
0,18,105,124,136,255
0,19,105,124,136,255
0,20,143,163,176,255
0,21,146,170,184,255
0,22,144,169,184,255
0,23,152,176,192,255
0,24,148,170,187,255
0,25,152,173,189,255
0,26,146,166,182,255
0,27,130,154,172,255
0,28,127,148,164,255
0,29,127,148,164,255
0,30,124,147,162,255
0,31,134,158,175,255
0,32,135,160,180,255
0,33,129,155,175,255
0,34,129,155,175,255
0,35,132,156,173,255
0,36,133,156,171,255
0,37,105,135,150,255
0,38,77,115,124,255
0,39,81,122,132,255
0,40,50,93,102,255
0,41,50,93,102,255
0,42,61,102,105,255
0,43,85,121,113,255
0,44,96,135,126,255
0,45,104,143,139,255
0,46,101,132,130,255
0,47,83,125,125,255
0,48,77,119,112,255
0,49,102,122,106,255
0,50,50,93,91,255
0,51,75,110,102,255
0,52,79,114,109,255
0,53,79,114,109,255
0,54,75,114,105,255
0,55,99,133,115,255
0,56,56,93,81,255
0,57,69,88,81,255
0,58,91,98,86,255
0,59,61,88,79,255
0,60,110,132,117,255
0,61,104,154,145,255
0,62,117,175,167,255
0,63,126,173,171,255
0,64,145,172,182,255
0,65,136,163,175,255
0,66,117,143,155,255
0,67,95,118,131,255
0,68,79,101,114,255
0,69,112,120,119,255
0,70,112,133,150,255
0,71,106,129,148,255
0,72,102,121,134,255
0,73,106,119,132,255
0,74,114,135,149,255
0,75,153,174,190,255
0,76,186,204,217,255
0,77,190,208,222,255
0,78,191,209,222,255
0,79,190,208,222,255
0,80,189,206,219,255
0,81,190,208,220,255
0,82,189,208,221,255
0,83,189,207,221,255
0,84,190,209,222,255
0,85,192,210,222,255
0,86,191,209,222,255
0,87,192,209,222,255
0,88,190,208,221,255
0,89,190,209,222,255
0,90,192,209,222,255
0,91,192,209,222,255
0,92,192,209,222,255
0,93,192,210,223,255
0,94,192,210,223,255
0,95,190,208,221,255
0,96,189,207,220,255
0,97,194,211,223,255
0,98,205,220,230,255
0,99,213,225,234,255
0,100,214,226,235,255
0,101,213,226,234,255
0,102,213,226,235,255
0,103,213,226,235,255
0,104,213,226,234,255
0,105,213,226,234,255
0,106,213,226,234,255
0,107,211,224,234,255
0,108,199,216,227,255
0,109,183,202,217,255
0,110,183,202,217,255
0,111,165,184,199,255
0,112,155,172,184,255
0,113,155,168,180,255
0,114,154,167,180,255
0,115,154,167,180,255
0,116,155,167,181,255
0,117,153,167,180,255
0,118,153,167,180,255
0,119,153,167,181,255
0,120,155,178,190,255
0,121,165,194,204,255
0,122,168,195,206,255
0,123,160,178,192,255
0,124,153,168,182,255
0,125,153,168,182,255
0,126,153,167,182,255
0,127,155,167,181,255
0,128,155,167,181,255
0,129,154,165,178,255
0,130,156,166,178,255
0,131,153,166,178,255
0,132,153,166,178,255
0,133,152,166,180,255
0,134,152,166,180,255
0,135,155,166,180,255
0,136,153,167,180,255
0,137,153,167,181,255
0,138,154,168,182,255
0,139,153,168,181,255
0,140,154,168,181,255
0,141,154,168,181,255
0,142,155,169,182,255
0,143,154,168,181,255
1,0,105,88,66,255
1,1,105,88,66,255
1,2,105,88,64,255
1,3,105,88,64,255
1,4,105,88,64,255
1,5,106,90,69,255
1,6,106,90,69,255
1,7,106,90,69,255
1,8,105,91,71,255
1,9,105,91,71,255
1,10,104,90,73,255
1,11,61,91,90,255
1,12,59,93,96,255
1,13,59,91,98,255
1,14,38,79,88,255
1,15,50,79,81,255
1,16,50,79,81,255
1,17,38,64,69,255
1,18,56,90,96,255
1,19,105,124,136,255
1,20,144,160,173,255
1,21,143,163,176,255
1,22,146,170,184,255
1,23,156,179,193,255
1,24,148,170,187,255
1,25,148,170,187,255
1,26,145,166,183,255
1,27,130,154,172,255
1,28,130,152,168,255
1,29,130,152,168,255
1,30,124,147,162,255
1,31,134,158,175,255
1,32,139,162,180,255
1,33,135,160,178,255
1,34,129,155,175,255
1,35,132,156,173,255
1,36,137,156,166,255
1,37,134,149,154,255
1,38,77,115,124,255
1,39,81,122,132,255
1,40,61,112,121,255
1,41,61,112,121,255
1,42,73,106,112,255
1,43,85,121,113,255
1,44,96,135,126,255
1,45,104,143,139,255
1,46,81,119,120,255
1,47,85,125,121,255
1,48,73,110,104,255
1,49,102,122,106,255
1,50,50,93,91,255
1,51,75,110,102,255
1,52,85,114,106,255
1,53,85,114,106,255
1,54,61,102,93,255
1,55,81,110,96,255
1,56,34,73,73,255
1,57,38,79,85,255
1,58,91,98,86,255
1,59,61,88,79,255
1,60,110,132,117,255
1,61,104,154,145,255
1,62,117,175,167,255
1,63,126,173,171,255
1,64,143,172,184,255
1,65,134,163,175,255
1,66,108,139,152,255
1,67,91,121,135,255
1,68,75,105,121,255
1,69,56,77,90,255
1,70,108,130,149,255
1,71,106,129,149,255
1,72,95,114,131,255
1,73,105,126,145,255
1,74,113,133,150,255
1,75,155,174,190,255
1,76,185,203,217,255
1,77,192,209,222,255
1,78,192,209,222,255
1,79,190,208,221,255
1,80,189,206,219,255
1,81,190,208,220,255
1,82,189,208,221,255
1,83,189,207,221,255
1,84,190,209,222,255
1,85,192,210,222,255
1,86,191,209,222,255
1,87,191,209,222,255
1,88,190,208,222,255
1,89,190,209,222,255
1,90,192,209,222,255
1,91,192,209,222,255
1,92,192,209,222,255
1,93,192,210,223,255
1,94,192,210,223,255
1,95,192,209,221,255
1,96,190,208,221,255
1,97,196,212,224,255
1,98,205,220,230,255
1,99,213,225,234,255
1,100,214,226,235,255
1,101,213,226,234,255
1,102,213,226,234,255
1,103,213,226,234,255
1,104,213,226,234,255
1,105,213,226,234,255
1,106,213,226,234,255
1,107,210,224,233,255
1,108,199,216,227,255
1,109,183,202,217,255
1,110,181,200,215,255
1,111,164,183,197,255
1,112,155,172,184,255
1,113,155,168,180,255
1,114,155,167,181,255
1,115,155,167,181,255
1,116,155,167,181,255
1,117,153,167,181,255
1,118,153,167,181,255
1,119,153,167,181,255
1,120,160,184,196,255
1,121,168,195,206,255
1,122,160,178,192,255
1,123,159,177,190,255
1,124,153,168,182,255
1,125,153,167,182,255
1,126,155,168,182,255
1,127,155,167,181,255
1,128,155,167,181,255
1,129,156,166,178,255
1,130,153,166,178,255
1,131,153,166,178,255
1,132,152,166,180,255
1,133,152,166,180,255
1,134,155,166,180,255
1,135,155,166,180,255
1,136,153,167,181,255
1,137,153,167,181,255
1,138,154,168,182,255
1,139,153,168,181,255
1,140,154,168,181,255
1,141,154,168,181,255
1,142,154,168,181,255
1,143,154,168,181,255
2,0,105,88,66,255
2,1,105,88,66,255
2,2,105,88,66,255
2,3,105,88,64,255
2,4,105,88,64,255
2,5,106,90,69,255
2,6,106,90,69,255
2,7,106,90,69,255
2,8,106,90,69,255
2,9,105,91,71,255
2,10,104,90,73,255
2,11,61,91,90,255
2,12,59,93,96,255
2,13,59,93,96,255
2,14,38,79,88,255
2,15,42,73,79,255
2,16,50,79,81,255
2,17,38,64,69,255
2,18,38,64,69,255
2,19,105,124,136,255
2,20,144,160,173,255
2,21,144,160,173,255
2,22,146,170,184,255
2,23,156,179,193,255
2,24,156,179,193,255
2,25,148,170,187,255
2,26,145,166,183,255
2,27,137,160,178,255
2,28,130,152,168,255
2,29,130,152,168,255
2,30,121,145,160,255
2,31,130,154,170,255
2,32,139,162,180,255
2,33,135,160,178,255
2,34,135,160,178,255
2,35,132,159,172,255
2,36,137,156,166,255
2,37,134,149,154,255
2,38,90,127,133,255
2,39,102,138,141,255
2,40,98,131,134,255
2,41,61,112,121,255
2,42,73,106,112,255
2,43,73,114,112,255
2,44,77,115,109,255
2,45,101,136,128,255
2,46,81,119,120,255
2,47,85,125,121,255
2,48,73,110,104,255
2,49,59,104,102,255
2,50,75,113,108,255
2,51,69,108,105,255
2,52,69,108,105,255
2,53,85,114,106,255
2,54,61,102,93,255
2,55,81,110,96,255
2,56,34,73,73,255
2,57,38,79,85,255
2,58,34,73,81,255
2,59,38,73,75,255
2,60,42,81,83,255
