X,Y,R,G,B,A
0,0,147,141,138,255
0,1,147,142,140,255
0,2,147,141,139,255
0,3,147,141,139,255
0,4,147,141,138,255
0,5,147,142,139,255
0,6,147,141,139,255
0,7,147,141,139,255
0,8,147,142,139,255
0,9,147,141,138,255
0,10,147,141,138,255
0,11,146,140,137,255
0,12,146,140,137,255
0,13,145,141,138,255
0,14,145,140,138,255
0,15,145,141,139,255
0,16,145,141,139,255
0,17,144,140,137,255
0,18,145,140,137,255
0,19,145,140,137,255
0,20,145,141,138,255
0,21,146,141,137,255
0,22,146,140,137,255
0,23,146,141,137,255
0,24,147,141,138,255
0,25,146,141,137,255
0,26,146,141,137,255
0,27,146,141,137,255
0,28,146,141,137,255
0,29,146,141,137,255
0,30,148,142,138,255
0,31,149,144,138,255
0,32,148,143,137,255
0,33,149,143,136,255
0,34,149,143,136,255
0,35,150,144,135,255
0,36,149,144,134,255
0,37,149,142,130,255
0,38,148,139,122,255
0,39,148,137,119,255
0,40,148,139,121,255
0,41,148,139,121,255
0,42,149,141,125,255
0,43,151,143,127,255
0,44,151,144,127,255
0,45,151,144,127,255
0,46,151,145,127,255
0,47,153,148,133,255
0,48,154,151,142,255
0,49,152,149,143,255
0,50,152,149,143,255
0,51,154,151,145,255
0,52,154,151,145,255
0,53,154,151,145,255
0,54,153,152,146,255
0,55,155,155,148,255
0,56,157,157,149,255
0,57,155,156,149,255
0,58,155,157,150,255
0,59,150,165,155,255
0,60,128,185,168,255
0,61,127,187,168,255
0,62,122,172,156,255
0,63,118,137,134,255
0,64,75,119,128,255
0,65,85,141,145,255
0,66,77,143,142,255
0,67,90,156,144,255
0,68,95,160,140,255
0,69,61,115,101,255
0,70,69,98,83,255
0,71,127,140,148,255
0,72,163,180,194,255
0,73,182,196,206,255
0,74,182,194,204,255
0,75,181,194,204,255
0,76,159,166,171,255
0,77,117,127,131,255
0,78,110,122,134,255
0,79,91,96,138,255
0,80,66,71,98,255
0,81,59,59,77,255
0,82,13,22,28,255
0,83,0,13,22,255
0,84,13,13,22,255
0,85,22,22,28,255
0,86,13,22,22,255
0,87,13,22,28,255
0,88,0,13,28,255
0,89,13,13,28,255
0,90,0,13,34,255
0,91,0,13,34,255
0,92,46,71,93,255
0,93,53,56,69,255
0,94,13,13,22,255
0,95,0,13,13,255
0,96,0,0,13,255
0,97,22,22,28,255
0,98,157,172,187,255
0,99,180,190,200,255
0,100,182,193,203,255
0,101,180,192,202,255
0,102,181,194,204,255
0,103,181,194,204,255
0,104,181,192,203,255
0,105,181,192,203,255
0,106,181,193,203,255
0,107,180,194,205,255
0,108,181,193,205,255
0,109,180,193,204,255
0,110,180,193,204,255
0,111,181,192,203,255
0,112,180,192,202,255
0,113,180,193,203,255
0,114,179,193,204,255
0,115,179,193,204,255
0,116,178,191,203,255
0,117,178,192,203,255
0,118,180,192,203,255
0,119,180,191,202,255
0,120,180,190,202,255
0,121,179,192,203,255
0,122,181,192,203,255
0,123,180,192,203,255
0,124,180,192,205,255
0,125,180,192,205,255
0,126,180,193,205,255
0,127,182,195,205,255
0,128,182,195,205,255
0,129,178,192,203,255
0,130,178,192,204,255
0,131,180,192,202,255
0,132,180,191,202,255
0,133,181,190,200,255
0,134,178,190,202,255
0,135,180,191,202,255
0,136,180,190,203,255
0,137,178,189,201,255
0,138,180,190,202,255
0,139,179,190,202,255
0,140,180,190,202,255
0,141,180,190,202,255
0,142,180,190,203,255
0,143,179,191,203,255
1,0,147,141,138,255
1,1,147,141,138,255
1,2,147,141,139,255
1,3,147,141,139,255
1,4,147,141,138,255
1,5,147,142,139,255
1,6,147,141,139,255
1,7,147,141,139,255
1,8,147,142,139,255
1,9,147,142,139,255
1,10,147,141,138,255
1,11,147,141,138,255
1,12,146,140,137,255
1,13,146,140,137,255
1,14,145,141,138,255
1,15,145,141,139,255
1,16,145,141,139,255
1,17,146,141,139,255
1,18,144,140,137,255
1,19,145,140,137,255
1,20,145,140,137,255
1,21,145,141,138,255
1,22,146,141,137,255
1,23,147,141,138,255
1,24,147,141,138,255
1,25,147,141,138,255
1,26,146,141,137,255
1,27,146,141,137,255
1,28,146,142,138,255
1,29,146,142,138,255
1,30,148,142,138,255
1,31,149,144,138,255
1,32,148,144,137,255
1,33,150,143,135,255
1,34,149,143,136,255
1,35,150,144,135,255
1,36,150,144,134,255
1,37,149,142,130,255
1,38,148,139,122,255
1,39,148,137,119,255
1,40,148,139,121,255
1,41,148,139,121,255
1,42,150,142,126,255
1,43,151,143,127,255
1,44,151,144,127,255
1,45,151,144,127,255
1,46,152,146,128,255
1,47,152,148,131,255
1,48,154,150,141,255
1,49,152,149,143,255
1,50,152,149,143,255
1,51,154,151,145,255
1,52,154,152,145,255
1,53,154,152,145,255
1,54,154,153,146,255
1,55,155,154,147,255
1,56,156,158,149,255
1,57,155,156,149,255
1,58,155,157,150,255
1,59,150,165,155,255
1,60,128,185,168,255
1,61,127,187,168,255
1,62,122,172,156,255
1,63,118,137,134,255
1,64,88,128,133,255
1,65,112,175,163,255
1,66,109,177,161,255
1,67,113,179,162,255
1,68,106,173,155,255
1,69,75,136,120,255
1,70,53,95,83,255
1,71,122,137,146,255
1,72,173,186,197,255
1,73,184,197,207,255
1,74,184,196,206,255
1,75,183,190,196,255
1,76,132,133,133,255
1,77,119,114,109,255
1,78,124,118,118,255
1,79,91,91,118,255
1,80,66,71,98,255
1,81,59,59,77,255
1,82,13,22,28,255
1,83,0,13,22,255
1,84,13,13,22,255
1,85,22,22,28,255
1,86,13,22,38,255
1,87,13,38,61,255
1,88,13,46,71,255
1,89,22,56,81,255
1,90,34,66,91,255
1,91,34,66,91,255
1,92,46,71,93,255
1,93,53,56,69,255
1,94,13,13,22,255
1,95,0,13,13,255
1,96,13,13,22,255
1,97,34,113,146,255
1,98,157,172,187,255
1,99,180,190,200,255
1,100,182,193,203,255
1,101,181,192,202,255
1,102,182,193,203,255
1,103,182,193,203,255
1,104,181,192,203,255
1,105,181,192,203,255
1,106,182,192,202,255
1,107,181,194,204,255
1,108,181,193,205,255
1,109,180,193,204,255
1,110,182,193,203,255
1,111,182,192,203,255
1,112,180,192,202,255
1,113,180,193,203,255
1,114,182,193,204,255
1,115,182,193,204,255
1,116,178,191,203,255
1,117,180,192,203,255
1,118,180,191,202,255
1,119,180,191,202,255
1,120,180,191,202,255
1,121,181,192,203,255
1,122,180,192,203,255
1,123,180,192,203,255
1,124,180,192,205,255
1,125,180,193,205,255
1,126,182,194,205,255
1,127,182,195,205,255
1,128,182,195,205,255
1,129,178,192,204,255
1,130,180,192,202,255
1,131,180,191,202,255
1,132,181,190,200,255
1,133,178,190,202,255
1,134,180,191,202,255
1,135,180,191,202,255
1,136,178,189,201,255
1,137,178,189,201,255
1,138,180,190,202,255
1,139,179,190,202,255
1,140,180,190,202,255
1,141,180,190,202,255
1,142,179,191,203,255
1,143,179,191,203,255
2,0,148,142,139,255
2,1,147,141,138,255
2,2,147,141,138,255
2,3,147,141,139,255
2,4,147,141,139,255
2,5,147,142,139,255
2,6,147,142,139,255
2,7,147,141,139,255
2,8,147,141,139,255
2,9,147,142,139,255
2,10,147,141,138,255
2,11,147,141,138,255
2,12,146,140,137,255
2,13,146,140,137,255
2,14,145,141,138,255
2,15,146,141,139,255
2,16,145,141,139,255
2,17,146,141,139,255
2,18,146,141,139,255
2,19,145,140,137,255
2,20,145,140,137,255
2,21,145,140,137,255
2,22,146,141,137,255
2,23,147,141,138,255
2,24,147,141,138,255
2,25,147,141,138,255
2,26,146,141,137,255
2,27,147,141,138,255
2,28,146,142,138,255
2,29,146,142,138,255
2,30,148,143,139,255
2,31,148,143,138,255
2,32,148,144,137,255
2,33,150,143,135,255
2,34,150,143,135,255
2,35,150,144,134,255
2,36,150,144,134,255
2,37,149,142,130,255
2,38,148,139,122,255
2,39,148,138,120,255
2,40,149,140,122,255
2,41,148,139,121,255
2,42,150,142,126,255
2,43,151,143,127,255
2,44,152,145,128,255
2,45,152,145,128,255
2,46,152,146,128,255
2,47,152,148,131,255
2,48,154,150,141,255
2,49,152,150,143,255
2,50,152,150,144,255
2,51,154,151,145,255
2,52,154,151,145,255
2,53,154,152,145,255
2,54,154,153,146,255
2,55,155,154,147,255
2,56,156,158,149,255
2,57,155,156,149,255
2,58,155,157,150,255
2,59,154,160,152,255
2,60,137,179,165,255
2,61,129,189,169,255
2,62,124,176,155,255
2,63,134,139,130,255
2,64,102,131,133,255
2,65,125,173,151,255
2,66,127,181,157,255
2,67,125,186,166,255
2,68,119,186,167,255
2,69,75,136,120,255
2,70,53,95,83,255
2,71,122,137,146,255
2,72,173,186,197,255
2,73,184,197,207,255
2,74,184,196,206,255
2,75,165,179,191,255
2,76,98,98,101,255
2,77,83,83,85,255
2,78,91,121,142,255
2,79,73,71,75,255
2,80,61,59,59,255
2,81,42,46,59,255
2,82,22,22,38,255
2,83,13,22,34,255
2,84,13,13,28,255
2,85,13,13,28,255
2,86,13,22,38,255
2,87,13,38,61,255
2,88,13,46,71,255
2,89,22,56,81,255
2,90,34,66,91,255
2,91,85,79,73,255
2,92,85,79,73,255
2,93,34,38,38,255
2,94,0,0,13,255
2,95,0,13,13,255
2,96,13,13,22,255
2,97,34,113,146,255
2,98,176,189,202,255
2,99,181,192,203,255
2,100,182,193,203,255
2,101,181,192,202,255
2,102,182,193,203,255
2,103,183,194,204,255
2,104,182,194,205,255
2,105,182,193,203,255
2,106,182,192,202,255
2,107,181,194,204,255
2,108,184,194,206,255
2,109,182,193,203,255
2,110,182,193,203,255
2,111,182,192,203,255
2,112,182,191,202,255
2,113,182,192,203,255
2,114,182,193,204,255
2,115,182,193,204,255
2,116,180,192,203,255
2,117,180,192,203,255
2,118,180,191,202,255
2,119,180,191,202,255
2,120,180,191,202,255
2,121,181,192,203,255
2,122,180,192,203,255
2,123,180,192,203,255
2,124,180,192,205,255
2,125,182,194,205,255
2,126,182,194,205,255
2,127,182,195,205,255
2,128,182,195,206,255
2,129,178,192,204,255
2,130,180,191,202,255
2,131,180,191,202,255
2,132,181,190,200,255
2,133,178,190,202,255
2,134,180,191,202,255
2,135,180,190,203,255
2,136,178,189,201,255
2,137,180,190,202,255
2,138,180,190,202,255
2,139,180,190,202,255
2,140,180,190,202,255
2,141,179,191,203,255
2,142,179,191,203,255
2,143,178,191,205,255
3,0,148,142,139,255
3,1,147,141,138,255
3,2,147,141,138,255
3,3,147,141,139,255
3,4,147,141,139,255
3,5,147,141,138,255
3,6,147,142,139,255
3,7,147,142,139,255
3,8,147,141,139,255
3,9,147,141,139,255
3,10,147,141,138,255
3,11,147,141,138,255
3,12,146,140,137,255
3,13,146,140,137,255
3,14,147,141,138,255
3,15,145,141,138,255
3,16,146,141,139,255
3,17,146,141,139,255
3,18,146,141,139,255
3,19,145,140,138,255
3,20,145,140,137,255
3,21,145,140,137,255
3,22,147,142,138,255
3,23,147,141,138,255
3,24,147,141,138,255
3,25,147,141,138,255
3,26,146,141,137,255
3,27,147,141,138,255
3,28,147,141,138,255
3,29,147,143,138,255
3,30,148,143,139,255
3,31,148,143,138,255
3,32,151,144,138,255
3,33,151,144,138,255
