X,Y,R,G,B,A
0,0,148,140,136,255
0,1,147,140,137,255
0,2,147,141,138,255
0,3,147,141,138,255
0,4,147,141,138,255
0,5,148,142,139,255
0,6,147,142,138,255
0,7,147,142,138,255
0,8,146,140,137,255
0,9,147,142,139,255
0,10,147,142,138,255
0,11,147,142,138,255
0,12,147,141,137,255
0,13,148,142,138,255
0,14,146,140,136,255
0,15,146,141,138,255
0,16,146,141,138,255
0,17,146,141,138,255
0,18,147,141,139,255
0,19,147,141,139,255
0,20,146,141,138,255
0,21,147,141,138,255
0,22,146,140,138,255
0,23,146,140,138,255
0,24,147,142,139,255
0,25,146,141,138,255
0,26,146,142,138,255
0,27,148,143,139,255
0,28,148,143,137,255
0,29,148,143,137,255
0,30,148,142,135,255
0,31,148,140,130,255
0,32,147,137,124,255
0,33,147,137,121,255
0,34,147,137,121,255
0,35,148,138,122,255
0,36,148,137,121,255
0,37,148,139,124,255
0,38,148,141,126,255
0,39,150,144,131,255
0,40,151,146,135,255
0,41,151,146,135,255
0,42,151,145,131,255
0,43,150,143,126,255
0,44,149,142,122,255
0,45,151,144,125,255
0,46,151,145,128,255
0,47,153,148,133,255
0,48,155,150,140,255
0,49,154,150,143,255
0,50,153,150,144,255
0,51,154,151,146,255
0,52,153,151,145,255
0,53,153,151,145,255
0,54,154,153,147,255
0,55,155,155,148,255
0,56,150,157,151,255
0,57,129,161,157,255
0,58,120,163,156,255
0,59,106,152,147,255
0,60,96,135,137,255
0,61,117,165,148,255
0,62,126,186,165,255
0,63,124,186,166,255
0,64,110,175,154,255
0,65,109,177,155,255
0,66,108,173,148,255
0,67,79,142,122,255
0,68,50,101,85,255
0,69,50,90,85,255
0,70,91,108,114,255
0,71,112,124,135,255
0,72,196,213,224,255
0,73,201,214,224,255
0,74,186,199,208,255
0,75,184,197,206,255
0,76,185,199,208,255
0,77,184,199,208,255
0,78,185,197,208,255
0,79,186,197,208,255
0,80,184,196,208,255
0,81,183,196,207,255
0,82,183,196,207,255
0,83,183,195,206,255
0,84,183,196,206,255
0,85,183,195,206,255
0,86,183,196,207,255
0,87,183,195,207,255
0,88,183,194,206,255
0,89,183,195,206,255
0,90,183,194,205,255
0,91,183,194,205,255
0,92,183,194,206,255
0,93,182,194,206,255
0,94,181,194,206,255
0,95,183,194,205,255
0,96,181,193,205,255
0,97,182,194,206,255
0,98,182,195,205,255
0,99,181,194,203,255
0,100,183,192,202,255
0,101,181,192,202,255
0,102,182,193,205,255
0,103,182,193,205,255
0,104,182,193,205,255
0,105,180,194,205,255
0,106,182,196,206,255
0,107,182,196,206,255
0,108,181,195,205,255
0,109,181,192,203,255
0,110,181,192,203,255
0,111,181,191,202,255
0,112,178,192,203,255
0,113,179,192,203,255
0,114,181,192,203,255
0,115,181,192,203,255
0,116,181,192,202,255
0,117,179,192,203,255
0,118,181,193,205,255
0,119,181,192,205,255
0,120,178,193,205,255
0,121,178,194,205,255
0,122,178,194,206,255
0,123,175,193,205,255
0,124,179,194,206,255
0,125,179,194,206,255
0,126,180,194,205,255
0,127,178,193,205,255
0,128,178,193,205,255
0,129,180,192,204,255
0,130,180,193,205,255
0,131,178,191,204,255
0,132,180,191,204,255
0,133,178,190,203,255
0,134,178,189,202,255
0,135,180,189,200,255
0,136,178,189,200,255
0,137,177,189,200,255
0,138,176,190,201,255
0,139,175,190,200,255
0,140,177,190,202,255
0,141,177,190,202,255
0,142,181,192,203,255
0,143,181,193,205,255
1,0,148,140,136,255
1,1,148,140,136,255
1,2,147,141,138,255
1,3,147,141,138,255
1,4,147,141,138,255
1,5,148,142,139,255
1,6,147,142,138,255
1,7,147,142,138,255
1,8,146,140,137,255
1,9,146,140,137,255
1,10,147,142,139,255
1,11,147,142,138,255
1,12,147,142,138,255
1,13,147,141,137,255
1,14,148,142,138,255
1,15,146,141,138,255
1,16,146,141,138,255
1,17,147,142,139,255
1,18,146,141,138,255
1,19,147,141,139,255
1,20,146,141,138,255
1,21,146,141,138,255
1,22,147,141,138,255
1,23,146,141,138,255
1,24,147,142,139,255
1,25,147,142,139,255
1,26,147,142,139,255
1,27,148,143,139,255
1,28,148,143,138,255
1,29,148,143,138,255
1,30,148,142,135,255
1,31,148,140,130,255
1,32,148,138,126,255
1,33,148,137,122,255
1,34,147,137,121,255
1,35,148,138,122,255
1,36,148,138,121,255
1,37,148,139,124,255
1,38,148,141,126,255
1,39,150,144,131,255
1,40,152,147,136,255
1,41,152,147,136,255
1,42,151,146,132,255
1,43,150,143,126,255
1,44,149,142,122,255
1,45,151,144,125,255
1,46,152,146,128,255
1,47,153,148,132,255
1,48,155,150,139,255
1,49,154,150,143,255
1,50,153,150,144,255
1,51,154,151,146,255
1,52,153,151,146,255
1,53,153,151,146,255
1,54,154,153,147,255
1,55,155,155,148,255
1,56,155,157,150,255
1,57,141,162,155,255
1,58,120,163,156,255
1,59,106,152,147,255
1,60,96,135,137,255
1,61,117,165,148,255
1,62,126,186,165,255
1,63,124,186,166,255
1,64,114,182,164,255
1,65,118,186,163,255
1,66,114,182,161,255
1,67,96,162,144,255
1,68,66,120,106,255
1,69,59,98,91,255
1,70,85,110,124,255
1,71,104,127,145,255
1,72,197,213,224,255
1,73,197,213,224,255
1,74,186,199,209,255
1,75,185,197,206,255
1,76,185,199,208,255
1,77,186,199,209,255
1,78,185,197,207,255
1,79,184,196,208,255
1,80,184,196,208,255
1,81,183,196,207,255
1,82,183,196,207,255
1,83,183,195,206,255
1,84,183,196,206,255
1,85,183,195,206,255
1,86,183,195,206,255
1,87,183,195,207,255
1,88,183,195,207,255
1,89,182,195,206,255
1,90,183,194,205,255
1,91,183,194,205,255
1,92,183,194,206,255
1,93,182,194,206,255
1,94,181,194,206,255
1,95,184,194,205,255
1,96,183,194,206,255
1,97,182,194,206,255
1,98,182,195,205,255
1,99,181,194,203,255
1,100,183,192,202,255
1,101,182,193,203,255
1,102,182,193,205,255
1,103,182,193,205,255
1,104,182,193,205,255
1,105,180,194,205,255
1,106,183,197,206,255
1,107,183,196,206,255
1,108,181,195,205,255
1,109,181,192,203,255
1,110,181,192,203,255
1,111,180,191,202,255
1,112,178,192,203,255
1,113,179,192,203,255
1,114,181,192,203,255
1,115,181,192,203,255
1,116,181,192,202,255
1,117,181,192,204,255
1,118,181,192,205,255
1,119,181,192,205,255
1,120,179,194,206,255
1,121,178,194,206,255
1,122,175,193,205,255
1,123,178,194,206,255
1,124,179,194,206,255
1,125,180,194,205,255
1,126,180,194,205,255
1,127,178,193,205,255
1,128,178,193,205,255
1,129,180,193,205,255
1,130,178,191,204,255
1,131,180,191,204,255
1,132,178,190,203,255
1,133,178,189,202,255
1,134,180,189,200,255
1,135,180,189,200,255
1,136,177,189,200,255
1,137,177,189,200,255
1,138,176,190,201,255
1,139,175,190,200,255
1,140,177,190,202,255
1,141,177,190,202,255
1,142,181,193,205,255
1,143,181,193,205,255
2,0,147,140,135,255
2,1,148,140,136,255
2,2,148,140,136,255
2,3,147,141,138,255
2,4,147,141,138,255
2,5,148,142,139,255
2,6,148,142,139,255
2,7,147,142,138,255
2,8,147,142,138,255
2,9,146,140,137,255
2,10,147,142,139,255
2,11,147,142,138,255
2,12,147,142,138,255
2,13,147,142,138,255
2,14,148,142,138,255
2,15,148,141,138,255
2,16,146,141,138,255
2,17,147,142,139,255
2,18,147,142,139,255
2,19,147,141,139,255
2,20,146,141,138,255
2,21,146,141,138,255
2,22,147,141,138,255
2,23,146,141,138,255
2,24,146,141,138,255
2,25,147,142,139,255
2,26,147,142,139,255
2,27,148,142,138,255
2,28,148,143,138,255
2,29,148,143,138,255
2,30,148,143,136,255
2,31,148,141,132,255
2,32,148,138,126,255
2,33,148,137,122,255
2,34,148,137,122,255
2,35,148,137,121,255
2,36,148,138,121,255
2,37,148,139,124,255
2,38,148,140,125,255
2,39,149,142,129,255
2,40,152,147,136,255
2,41,152,147,136,255
2,42,151,146,132,255
2,43,150,143,126,255
2,44,150,143,124,255
2,45,152,144,126,255
2,46,152,146,128,255
2,47,153,148,132,255
2,48,155,150,139,255
2,49,154,151,144,255
2,50,154,150,145,255
2,51,154,151,146,255
2,52,154,151,146,255
2,53,153,151,146,255
2,54,154,153,147,255
2,55,155,155,148,255
2,56,155,157,150,255
2,57,141,162,155,255
2,58,134,162,155,255
2,59,114,155,152,255
2,60,83,127,135,255
2,61,83,126,130,255
2,62,114,163,147,255
2,63,115,167,148,255
2,64,124,181,159,255
2,65,126,189,166,255
2,66,127,192,171,255
2,67,112,178,157,255
2,68,81,135,118,255
2,69,59,98,91,255
2,70,85,110,124,255
2,71,104,127,145,255
2,72,197,213,224,255
2,73,197,213,224,255
2,74,186,199,209,255
2,75,185,197,207,255
2,76,185,199,207,255
2,77,186,199,209,255
2,78,185,197,208,255
2,79,185,196,207,255
2,80,184,196,208,255
2,81,184,196,208,255
2,82,184,196,208,255
2,83,184,196,207,255
2,84,184,196,206,255
2,85,183,196,206,255
2,86,183,195,206,255
2,87,183,195,207,255
2,88,183,195,207,255
2,89,182,195,206,255
2,90,183,194,205,255
2,91,184,195,206,255
2,92,184,195,206,255
2,93,182,195,207,255
2,94,182,194,206,255
2,95,184,194,205,255
2,96,183,194,206,255
2,97,182,194,206,255
2,98,182,195,206,255
2,99,182,194,205,255
2,100,182,194,203,255
2,101,182,193,203,255
2,102,182,193,205,255
2,103,184,194,206,255
2,104,182,194,206,255
2,105,180,194,205,255
2,106,183,197,206,255
2,107,183,196,206,255
2,108,182,194,203,255
2,109,181,192,203,255
2,110,181,192,203,255
2,111,180,191,202,255
2,112,180,192,203,255
2,113,181,193,204,255
2,114,181,192,203,255
2,115,181,192,203,255
2,116,182,192,203,255
2,117,181,192,204,255
2,118,181,192,205,255
2,119,179,194,206,255
2,120,179,194,206,255
2,121,178,194,206,255
2,122,178,194,206,255
2,123,178,194,206,255
2,124,179,194,206,255
2,125,180,194,205,255
2,126,180,194,205,255
2,127,178,193,205,255
2,128,180,194,204,255
2,129,180,193,205,255
2,130,180,191,204,255
2,131,180,191,204,255
2,132,178,190,203,255
2,133,178,189,202,255
2,134,180,189,200,255
2,135,178,189,200,255
2,136,177,189,200,255
2,137,176,190,201,255
2,138,176,190,201,255
2,139,177,190,202,255
2,140,177,190,202,255
2,141,181,193,205,255
2,142,181,193,205,255
2,143,182,194,206,255
3,0,147,140,135,255
3,1,148,140,136,255
3,2,148,140,136,255
3,3,147,141,138,255
3,4,147,141,138,255
3,5,147,141,138,255
3,6,148,142,139,255
3,7,148,142,139,255
3,8,147,142,138,255
3,9,147,142,138,255
3,10,147,142,139,255
3,11,147,142,139,255
3,12,147,142,138,255
3,13,147,142,138,255
3,14,148,142,139,255
3,15,148,142,138,255
3,16,148,141,138,255
3,17,147,142,139,255
3,18,147,142,139,255
3,19,146,141,138,255
3,20,146,141,138,255
3,21,146,141,138,255
3,22,147,142,139,255
3,23,146,141,138,255
3,24,146,141,138,255
3,25,146,141,138,255
3,26,147,142,139,255
3,27,148,142,138,255
3,28,148,142,138,255
3,29,148,143,138,255
3,30,148,143,136,255
3,31,148,141,132,255
3,32,148,140,128,255
3,33,148,140,128,255
3,34,148,137,122,255
3,35,148,137,121,255
3,36,148,138,121,255
3,37,149,139,122,255
3,38,148,140,125,255
3,39,149,142,129,255
3,40,149,142,129,255
3,41,152,147,136,255
3,42,152,146,133,255
3,43,150,143,126,255
3,44,150,143,124,255
3,45,152,144,126,255
3,46,152,146,128,255
3,47,153,148,132,255
3,48,155,151,139,255
3,49,155,152,145,255
3,50,154,150,145,255
3,51,154,151,146,255
3,52,154,151,146,255
3,53,154,152,147,255
3,54,155,154,148,255
3,55,155,156,148,255
3,56,156,157,150,255
3,57,155,159,151,255
3,58,155,160,153,255
3,59,140,160,155,255
3,60,83,127,135,255
3,61,83,126,130,255
3,62,114,163,147,255
3,63,115,167,148,255
3,64,124,181,159,255
3,65,126,189,166,255
3,66,127,192,171,255
3,67,112,178,157,255
3,68,81,135,118,255
3,69,66,99,90,255
3,70,104,117,121,255
3,71,127,136,147,255
3,72,198,213,223,255
3,73,199,214,224,255
3,74,187,199,209,255
3,75,185,197,207,255
3,76,185,199,207,255
3,77,186,199,209,255
3,78,185,197,208,255
3,79,185,196,207,255
3,80,184,196,208,255
3,81,184,196,208,255
3,82,184,196,208,255
3,83,184,196,207,255
3,84,184,196,207,255
3,85,184,196,207,255
3,86,184,196,206,255
3,87,184,196,207,255
3,88,184,196,207,255
3,89,182,196,207,255
3,90,184,195,206,255
3,91,184,195,206,255
3,92,184,195,206,255
3,93,182,195,207,255
3,94,182,196,206,255
3,95,184,195,205,255
3,96,182,195,206,255
3,97,182,195,206,255
3,98,182,195,206,255
3,99,182,194,205,255
3,100,182,194,203,255
3,101,182,194,204,255
3,102,184,194,206,255
3,103,182,194,206,255
3,104,182,194,206,255
3,105,180,194,205,255
3,106,182,196,205,255
3,107,182,196,205,255
3,108,182,194,203,255
3,109,181,192,203,255
3,110,182,192,202,255
3,111,182,192,202,255
3,112,180,192,203,255
3,113,181,193,204,255
3,114,180,193,205,255
3,115,182,192,203,255
3,116,182,192,203,255
3,117,181,192,204,255
3,118,180,192,205,255
3,119,179,194,206,255
3,120,179,194,206,255
3,121,179,194,207,255
3,122,178,194,206,255
3,123,178,194,206,255
3,124,182,196,206,255
3,125,180,194,205,255
3,126,180,194,205,255
3,127,180,194,204,255
3,128,180,193,205,255
3,129,182,194,205,255
3,130,180,191,204,255
3,131,180,191,204,255
3,132,178,189,202,255
3,133,178,189,202,255
3,134,178,189,200,255
3,135,178,189,200,255
3,136,176,190,201,255
3,137,176,190,201,255
3,138,175,190,200,255
3,139,177,190,202,255
3,140,177,190,202,255
3,141,181,193,205,255
3,142,181,193,205,255
3,143,182,194,206,255
4,0,147,140,135,255
4,1,147,140,135,255
4,2,148,140,136,255
4,3,147,140,137,255
4,4,147,141,138,255
4,5,147,141,138,255
4,6,148,142,139,255
4,7,148,142,139,255
4,8,147,142,138,255
4,9,147,142,138,255
4,10,147,142,139,255
4,11,147,142,139,255
4,12,148,142,140,255
4,13,147,142,138,255
4,14,148,142,139,255
4,15,148,142,139,255
4,16,148,141,138,255
4,17,147,142,139,255
4,18,147,142,139,255
4,19,146,141,138,255
4,20,147,142,139,255
4,21,147,142,139,255
4,22,147,142,139,255
4,23,147,141,139,255
4,24,147,141,139,255
4,25,146,141,138,255
4,26,147,143,139,255
4,27,148,143,139,255
4,28,148,142,138,255
4,29,148,143,138,255
4,30,149,144,138,255
4,31,148,142,134,255
4,32,148,140,128,255
4,33,148,140,128,255
4,34,148,137,122,255
4,35,148,137,121,255
4,36,148,138,121,255
4,37,149,139,122,255
4,38,149,140,124,255
4,39,150,142,127,255
4,40,150,142,127,255
4,41,152,147,136,255
4,42,152,146,133,255
4,43,150,144,127,255
4,44,150,144,125,255
4,45,152,145,126,255
4,46,152,146,127,255
4,47,153,148,132,255
4,48,155,151,139,255
4,49,155,152,145,255
4,50,155,151,146,255
4,51,155,152,146,255
