X,Y,R,G,B,A
0,0,146,142,141,255
0,1,146,142,141,255
0,2,146,142,140,255
0,3,146,142,140,255
0,4,146,142,140,255
0,5,146,142,140,255
0,6,146,142,140,255
0,7,147,142,140,255
0,8,147,142,140,255
0,9,147,141,139,255
0,10,147,142,139,255
0,11,147,141,138,255
0,12,147,141,138,255
0,13,147,141,137,255
0,14,147,141,137,255
0,15,147,142,139,255
0,16,147,142,139,255
0,17,145,140,138,255
0,18,145,140,138,255
0,19,145,140,138,255
0,20,145,141,138,255
0,21,146,141,137,255
0,22,146,140,137,255
0,23,146,141,137,255
0,24,147,142,138,255
0,25,146,141,137,255
0,26,146,142,138,255
0,27,148,142,138,255
0,28,147,142,137,255
0,29,147,142,137,255
0,30,148,142,136,255
0,31,149,142,133,255
0,32,148,142,131,255
0,33,148,140,129,255
0,34,148,140,129,255
0,35,148,141,130,255
0,36,149,142,130,255
0,37,148,141,128,255
0,38,148,140,124,255
0,39,148,139,120,255
0,40,148,140,121,255
0,41,148,140,121,255
0,42,149,143,126,255
0,43,149,143,126,255
0,44,151,144,126,255
0,45,151,144,127,255
0,46,153,146,129,255
0,47,153,148,133,255
0,48,155,150,140,255
0,49,152,149,143,255
0,50,152,150,143,255
0,51,154,151,145,255
0,52,154,152,145,255
0,53,154,152,145,255
0,54,153,153,147,255
0,55,155,155,148,255
0,56,155,155,148,255
0,57,155,156,149,255
0,58,156,159,151,255
0,59,148,170,160,255
0,60,131,186,169,255
0,61,124,182,161,255
0,62,118,146,135,255
0,63,99,135,134,255
0,64,106,170,163,255
0,65,118,183,164,255
0,66,104,175,159,255
0,67,106,176,160,255
0,68,98,160,140,255
0,69,59,104,79,255
0,70,66,95,88,255
0,71,125,140,152,255
0,72,208,216,223,255
0,73,183,200,213,255
0,74,173,189,202,255
0,75,146,173,192,255
0,76,106,149,175,255
0,77,102,130,149,255
0,78,104,102,104,255
0,79,85,86,88,255
0,80,81,91,104,255
0,81,93,102,130,255
0,82,81,98,119,255
0,83,59,81,110,255
0,84,64,69,113,255
0,85,53,56,101,255
0,86,38,38,56,255
0,87,34,34,34,255
0,88,28,28,28,255
0,89,28,28,34,255
0,90,22,22,28,255
0,91,22,22,28,255
0,92,22,22,22,255
0,93,22,22,22,255
0,94,13,13,22,255
0,95,0,13,13,255
0,96,0,0,0,255
0,97,0,13,13,255
0,98,0,13,22,255
0,99,0,0,13,255
0,100,0,13,13,255
0,101,0,0,0,255
0,102,0,0,13,255
0,103,0,0,13,255
0,104,0,0,13,255
0,105,0,0,0,255
0,106,0,0,0,255
0,107,46,46,50,255
0,108,79,75,79,255
0,109,96,99,105,255
0,110,96,99,105,255
0,111,149,161,173,255
0,112,178,189,200,255
0,113,180,191,202,255
0,114,179,192,203,255
0,115,179,192,203,255
0,116,180,193,205,255
0,117,180,194,205,255
0,118,180,193,205,255
0,119,180,193,205,255
0,120,178,191,205,255
0,121,180,192,204,255
0,122,178,193,204,255
0,123,178,192,204,255
0,124,182,193,204,255
0,125,182,193,204,255
0,126,182,194,205,255
0,127,182,194,206,255
0,128,182,194,206,255
0,129,178,192,205,255
0,130,179,193,206,255
0,131,180,192,205,255
0,132,180,192,203,255
0,133,180,190,202,255
0,134,178,190,203,255
0,135,178,190,203,255
0,136,180,192,203,255
0,137,182,194,204,255
0,138,181,195,205,255
0,139,181,194,205,255
0,140,179,193,204,255
0,141,179,193,204,255
0,142,179,194,205,255
0,143,179,192,204,255
1,0,146,142,141,255
1,1,146,142,141,255
1,2,146,142,140,255
1,3,146,142,140,255
1,4,146,142,140,255
1,5,146,142,140,255
1,6,146,142,140,255
1,7,146,142,140,255
1,8,147,142,140,255
1,9,147,142,140,255
1,10,147,141,139,255
1,11,147,142,139,255
1,12,147,141,138,255
1,13,147,141,138,255
1,14,147,141,137,255
1,15,147,142,139,255
1,16,147,142,139,255
1,17,146,141,139,255
1,18,145,140,138,255
1,19,145,140,138,255
1,20,145,141,138,255
1,21,145,141,138,255
1,22,146,141,137,255
1,23,147,142,138,255
1,24,147,142,138,255
1,25,147,142,138,255
1,26,147,142,138,255
1,27,148,142,138,255
1,28,148,143,138,255
1,29,148,143,138,255
1,30,148,142,136,255
1,31,149,142,133,255
1,32,148,141,130,255
1,33,148,140,128,255
1,34,148,140,129,255
1,35,148,141,130,255
1,36,150,142,130,255
1,37,149,141,128,255
1,38,148,140,124,255
1,39,148,139,120,255
1,40,148,140,121,255
1,41,148,140,121,255
1,42,150,143,126,255
1,43,149,143,126,255
1,44,151,144,126,255
1,45,151,144,127,255
1,46,154,147,130,255
1,47,153,148,132,255
1,48,154,150,139,255
1,49,152,149,143,255
1,50,152,150,143,255
1,51,154,151,145,255
1,52,154,152,145,255
1,53,154,152,145,255
1,54,154,153,147,255
1,55,155,155,148,255
1,56,155,156,148,255
1,57,155,157,149,255
1,58,156,159,151,255
1,59,148,170,160,255
1,60,131,186,169,255
1,61,124,182,161,255
1,62,118,146,135,255
1,63,99,135,134,255
1,64,126,175,152,255
1,65,125,180,157,255
1,66,122,186,164,255
1,67,126,190,170,255
1,68,105,175,160,255
1,69,59,109,102,255
1,70,59,98,98,255
1,71,127,144,156,255
1,72,193,207,217,255
1,73,194,205,214,255
1,74,184,196,206,255
1,75,184,196,206,255
1,76,174,191,203,255
1,77,146,167,182,255
1,78,102,113,124,255
