X,Y,R,G,B,A
0,0,146,142,141,255
0,1,147,142,141,255
0,2,146,141,140,255
0,3,146,141,140,255
0,4,146,141,140,255
0,5,148,142,140,255
0,6,145,141,139,255
0,7,147,142,139,255
0,8,147,141,139,255
0,9,147,142,139,255
0,10,147,141,139,255
0,11,147,142,138,255
0,12,147,141,137,255
0,13,147,141,136,255
0,14,147,141,137,255
0,15,147,141,138,255
0,16,147,141,138,255
0,17,145,141,139,255
0,18,145,140,138,255
0,19,145,140,138,255
0,20,145,140,138,255
0,21,146,141,137,255
0,22,146,140,137,255
0,23,147,141,138,255
0,24,147,141,138,255
0,25,146,141,137,255
0,26,146,141,138,255
0,27,147,142,137,255
0,28,148,143,138,255
0,29,148,143,138,255
0,30,148,143,136,255
0,31,149,141,132,255
0,32,148,139,127,255
0,33,148,139,126,255
0,34,148,139,126,255
0,35,148,139,126,255
0,36,148,141,127,255
0,37,148,141,127,255
0,38,148,140,126,255
0,39,148,141,126,255
0,40,148,140,121,255
0,41,148,140,121,255
0,42,149,141,124,255
0,43,151,143,127,255
0,44,150,144,126,255
0,45,150,144,126,255
0,46,152,146,128,255
0,47,153,148,132,255
0,48,153,149,138,255
0,49,152,149,143,255
0,50,152,150,144,255
0,51,154,151,145,255
0,52,153,151,145,255
0,53,153,151,145,255
0,54,154,153,146,255
0,55,155,154,147,255
0,56,155,156,149,255
0,57,153,160,151,255
0,58,139,178,160,255
0,59,129,186,167,255
0,60,127,188,168,255
0,61,105,167,155,255
0,62,106,137,132,255
0,63,91,143,143,255
0,64,79,137,140,255
0,65,90,143,138,255
0,66,83,133,128,255
0,67,71,122,106,255
0,68,61,120,104,255
0,69,53,99,77,255
0,70,53,86,71,255
0,71,105,120,127,255
0,72,150,182,205,255
0,73,155,185,206,255
0,74,122,154,173,255
0,75,110,135,152,255
0,76,93,114,125,255
0,77,99,104,108,255
0,78,93,93,93,255
0,79,66,69,73,255
0,80,79,88,105,255
0,81,93,98,124,255
0,82,66,85,115,255
0,83,53,73,110,255
0,84,56,56,105,255
0,85,38,42,61,255
0,86,34,34,38,255
0,87,34,34,34,255
0,88,34,34,34,255
0,89,28,28,34,255
0,90,28,28,34,255
0,91,28,28,34,255
0,92,28,28,28,255
0,93,0,0,13,255
0,94,0,0,13,255
0,95,0,0,0,255
0,96,0,0,13,255
0,97,13,13,13,255
0,98,13,13,13,255
0,99,0,0,0,255
0,100,0,13,13,255
0,101,0,13,13,255
0,102,0,0,13,255
0,103,0,0,13,255
0,104,0,22,28,255
0,105,13,13,22,255
0,106,90,86,86,255
0,107,90,93,96,255
0,108,150,164,176,255
