X,Y,R,G,B,A
0,0,146,142,141,255
0,1,147,142,141,255
0,2,146,141,140,255
0,3,146,141,140,255
0,4,145,141,140,255
0,5,146,142,141,255
0,6,145,141,139,255
0,7,147,142,140,255
0,8,147,141,139,255
0,9,147,141,139,255
0,10,147,141,139,255
0,11,146,141,137,255
0,12,146,140,137,255
0,13,147,141,137,255
0,14,146,140,136,255
0,15,146,141,138,255
0,16,146,141,138,255
0,17,145,140,138,255
0,18,145,140,138,255
0,19,145,140,138,255
0,20,145,140,137,255
0,21,146,141,137,255
0,22,146,141,137,255
0,23,146,141,137,255
0,24,147,141,138,255
0,25,146,141,137,255
0,26,147,142,138,255
0,27,148,143,138,255
0,28,148,142,137,255
0,29,148,142,137,255
0,30,148,142,135,255
0,31,148,141,132,255
0,32,148,139,128,255
0,33,148,140,128,255
0,34,148,140,128,255
0,35,148,141,128,255
0,36,148,141,129,255
0,37,148,141,128,255
0,38,148,140,124,255
0,39,148,140,122,255
0,40,148,140,122,255
0,41,148,140,122,255
0,42,150,143,126,255
0,43,152,144,128,255
0,44,149,143,126,255
0,45,151,144,126,255
0,46,151,146,129,255
0,47,153,148,133,255
0,48,153,149,140,255
0,49,152,149,143,255
0,50,152,150,143,255
0,51,154,151,145,255
0,52,153,151,145,255
0,53,153,151,145,255
0,54,155,154,147,255
0,55,155,155,148,255
0,56,155,155,148,255
0,57,154,158,150,255
0,58,135,180,162,255
0,59,125,185,166,255
0,60,122,184,164,255
0,61,73,151,146,255
0,62,93,130,131,255
0,63,81,133,139,255
0,64,75,117,127,255
0,65,81,122,127,255
0,66,69,121,117,255
0,67,73,122,110,255
0,68,71,117,102,255
0,69,42,88,71,255
0,70,96,106,96,255
0,71,130,141,152,255
0,72,154,171,188,255
0,73,162,162,163,255
0,74,148,144,139,255
0,75,99,99,104,255
0,76,88,90,91,255
0,77,90,90,90,255
0,78,90,88,88,255
0,79,56,59,66,255
0,80,56,64,93,255
0,81,88,93,131,255
0,82,64,83,119,255
0,83,50,53,101,255
0,84,42,42,86,255
0,85,42,42,53,255
0,86,34,34,38,255
0,87,34,34,38,255
0,88,38,38,42,255
0,89,34,34,42,255
0,90,34,34,38,255
0,91,34,34,38,255
0,92,34,34,34,255
0,93,22,22,28,255
0,94,0,13,13,255
0,95,0,0,0,255
0,96,0,0,0,255
0,97,0,0,13,255
0,98,13,0,28,255
0,99,22,13,28,255
0,100,0,0,13,255
0,101,0,0,0,255
0,102,13,13,13,255
0,103,13,13,13,255
0,104,0,0,0,255
0,105,13,13,13,255
0,106,42,28,28,255
0,107,86,83,81,255
0,108,96,93,95,255
