X,Y,R,G,B,A
0,0,147,141,139,255
0,1,148,143,141,255
0,2,147,142,140,255
0,3,147,142,140,255
0,4,148,142,140,255
0,5,147,142,139,255
0,6,147,142,139,255
0,7,147,141,139,255
0,8,146,141,139,255
0,9,147,142,139,255
0,10,147,141,138,255
0,11,147,141,138,255
0,12,147,141,138,255
0,13,145,141,138,255
0,14,145,141,139,255
0,15,145,140,139,255
0,16,145,140,139,255
0,17,145,140,138,255
0,18,145,140,138,255
0,19,145,140,138,255
0,20,145,141,138,255
0,21,146,141,138,255
0,22,146,141,137,255
0,23,146,141,137,255
0,24,147,141,138,255
0,25,146,140,137,255
0,26,146,141,138,255
0,27,146,142,138,255
0,28,147,141,138,255
0,29,147,141,138,255
0,30,148,144,138,255
0,31,148,144,137,255
0,32,150,144,136,255
0,33,150,143,135,255
0,34,150,143,135,255
0,35,149,143,134,255
0,36,149,143,132,255
0,37,148,141,127,255
0,38,148,138,120,255
0,39,148,138,119,255
0,40,149,142,125,255
0,41,149,142,125,255
0,42,150,142,126,255
0,43,151,144,127,255
0,44,151,144,127,255
0,45,152,145,128,255
0,46,151,145,128,255
0,47,153,148,134,255
0,48,154,150,143,255
0,49,152,150,144,255
0,50,154,150,144,255
0,51,154,151,145,255
0,52,154,152,146,255
0,53,154,152,146,255
0,54,154,153,147,255
0,55,155,155,148,255
0,56,156,155,148,255
0,57,155,155,148,255
0,58,157,158,151,255
0,59,155,160,153,255
0,60,143,170,162,255
0,61,131,172,167,255
0,62,118,162,161,255
0,63,112,147,162,255
0,64,85,131,144,255
0,65,73,117,126,255
0,66,85,128,128,255
0,67,93,134,128,255
0,68,104,158,137,255
0,69,109,170,152,255
0,70,91,124,119,255
0,71,143,155,165,255
0,72,183,197,208,255
0,73,186,199,210,255
0,74,186,199,208,255
0,75,183,196,206,255
0,76,148,176,193,255
0,77,114,141,160,255
0,78,42,61,71,255
0,79,53,69,75,255
0,80,75,90,99,255
0,81,85,88,99,255
0,82,91,101,131,255
0,83,99,108,144,255
0,84,79,93,124,255
0,85,53,79,105,255
0,86,42,61,104,255
0,87,50,53,95,255
0,88,42,42,56,255
0,89,22,13,22,255
0,90,22,22,22,255
0,91,22,22,22,255
0,92,0,0,13,255
0,93,0,13,13,255
0,94,0,0,13,255
0,95,13,13,22,255
0,96,0,0,13,255
0,97,13,13,13,255
0,98,0,0,22,255
0,99,0,13,22,255
0,100,0,13,22,255
0,101,13,13,22,255
0,102,0,0,13,255
0,103,0,0,13,255
0,104,0,13,34,255
0,105,0,13,28,255
0,106,0,13,13,255
0,107,0,0,13,255
0,108,13,13,22,255
0,109,0,13,13,255
0,110,0,13,13,255
0,111,0,0,13,255
0,112,0,28,46,255
0,113,83,83,88,255
0,114,98,101,106,255
0,115,98,101,106,255
0,116,162,173,185,255
0,117,175,187,199,255
0,118,177,189,200,255
0,119,178,191,202,255
0,120,180,190,203,255
0,121,180,190,201,255
0,122,180,191,202,255
0,123,181,192,202,255
0,124,180,192,203,255
0,125,180,192,203,255
0,126,178,192,203,255
0,127,180,191,202,255
0,128,180,191,202,255
0,129,180,190,202,255
0,130,180,191,202,255
0,131,183,194,204,255
0,132,182,194,205,255
0,133,178,192,204,255
0,134,180,194,205,255
0,135,180,192,205,255
0,136,180,193,205,255
0,137,180,192,205,255
0,138,180,192,205,255
0,139,178,190,202,255
0,140,178,190,202,255
0,141,178,190,202,255
0,142,178,190,203,255
0,143,180,192,204,255
1,0,147,141,139,255
1,1,147,141,139,255
1,2,147,142,140,255
1,3,147,142,140,255
1,4,148,142,140,255
1,5,147,142,139,255
1,6,147,142,139,255
1,7,147,142,139,255
1,8,146,141,139,255
1,9,146,141,139,255
1,10,147,142,139,255
1,11,147,141,138,255
1,12,147,141,138,255
1,13,147,141,138,255
1,14,145,141,138,255
1,15,145,140,139,255
1,16,145,140,139,255
1,17,145,141,139,255
1,18,145,140,138,255
